error_type,document_id,batch_code,transmitted_at,message_id,file_path,document_contractor_code,document_contractor_name,candidate_id,warehouse_code,warehouse_name,item_id,item_code,item_name,candidate_contractor_code,candidate_contractor_name,quantity_type,order_quantity,search_code,candidate_ordering_code_db,sent_order_cd_in_generated_logic,master_order_cd_is_used_for_ordering,fallback_jan_cd,fallback_other_piece_cd,recommended_correct_order_cd
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,13,20260506112326071,2026-05-06 14:03:05,put_69facb8851f67_20260506140304@lw-hana.co.jp,jx-orders/2026-05-06/1202_order_20260506113427.dat,1202,国分中部㈱第二支社 福井支店,53,71,特販課,142654,142654,　サッポロ　生ビール　ナナマル３５０ｍｌ（新）,1202,国分中部㈱第二支社 福井支店,CASE,4,4901880211424,,,4901880211462,4901880211424,0000001426540,4901880211462
OK,14,20260506112326071,2026-05-06 14:03:08,put_69facb8b75e36_20260506140307@lw-hana.co.jp,jx-orders/2026-05-06/1330_order_20260506113427.dat,1330,三菱食品株式会社,54,71,特販課,142751,142751,　キリン　ＳＰＲＩＮＧ　ＶＡＬＬＥＹ　豊潤　４９６　３５０ｍｌ（新）,1330,三菱食品株式会社,CASE,4,4901411142036,4901411142036,4901411142036,4901411142036,4901411142036,0000001427516,4901411142036
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,14,20260506112326071,2026-05-06 14:03:08,put_69facb8b75e36_20260506140307@lw-hana.co.jp,jx-orders/2026-05-06/1330_order_20260506113427.dat,1330,三菱食品株式会社,55,71,特販課,143178,143178,　キリンクラシックラガー３５０ｍｌ,1330,三菱食品株式会社,CASE,4,4901411004693,,,4901411004716,4901411004693,0000001431780,4901411004716
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,12,20260506112326071,2026-05-06 14:03:23,put_69facb9a9830d_20260506140322@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506113427.dat,1106,カナカン(株)食品  福井営業所,52,71,特販課,142069,142069,　サントリー　プレミアムモルツ　香るエール３５０ｍｌ,1021,カナカン(株)酒類　福井営業所,CASE,4,4901777285866,,,4901777392977,4901777285866,0000001420692,4901777392977
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,11,20260506111608009,2026-05-06 14:03:26,put_69facb9d80969_20260506140325@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506111642.dat,1106,カナカン(株)食品  福井営業所,46,9,ヴィオ店,184258,184258,　ハイリキ　レモン３５０ｍｌ缶,1021,カナカン(株)酒類　福井営業所,CASE,1,4987153100022,,,4904230008088,4987153100022,0000001842586,4904230008088
OK,9,20260506105835071,2026-05-06 14:03:29,put_69facba050fc8_20260506140328@lw-hana.co.jp,jx-orders/2026-05-06/1202_order_20260506111031.dat,1202,国分中部㈱第二支社 福井支店,34,71,特販課,211677,211677,　日本ビール　忍者ラガー３５０ｍｌ,1202,国分中部㈱第二支社 福井支店,CASE,8,4941221900310,4941221900310,4941221900310,4941221900310,4941221900310,0000002116778,4941221900310
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,9,20260506105835071,2026-05-06 14:03:29,put_69facba050fc8_20260506140328@lw-hana.co.jp,jx-orders/2026-05-06/1202_order_20260506111031.dat,1202,国分中部㈱第二支社 福井支店,39,71,特販課,242085,242085,　缶つま　九州産ぶりあら炊き１５０ｇ,1202,国分中部㈱第二支社 福井支店,CASE,5,4901592891297,,,4901592930330,4901592891297,0000002420851,4901592930330
OK,9,20260506105835071,2026-05-06 14:03:29,put_69facba050fc8_20260506140328@lw-hana.co.jp,jx-orders/2026-05-06/1202_order_20260506111031.dat,1202,国分中部㈱第二支社 福井支店,40,71,特販課,242222,242222,　缶つま　牛タン焼き　ねぎ塩だれ６０ｇ,1202,国分中部㈱第二支社 福井支店,CASE,5,4901592907523,4901592907523,4901592907523,4901592907523,4901592907523,0000002422220,4901592907523
OK,9,20260506105835071,2026-05-06 14:03:29,put_69facba050fc8_20260506140328@lw-hana.co.jp,jx-orders/2026-05-06/1202_order_20260506111031.dat,1202,国分中部㈱第二支社 福井支店,41,71,特販課,242048,242048,　缶つま　北海道噴火湾産　ほたて燻製油漬５５ｇ,1202,国分中部㈱第二支社 福井支店,CASE,5,4901592891228,4901592891228,4901592891228,4901592891228,4901592891228,0000002420486,4901592891228
OK,10,20260506105835071,2026-05-06 14:03:31,put_69facba3113d0_20260506140331@lw-hana.co.jp,jx-orders/2026-05-06/1330_order_20260506111031.dat,1330,三菱食品株式会社,37,71,特販課,311019,311019,　三和酒類いいちこスペシャルギフト１．４４ＬＦＳｐ,1330,三菱食品株式会社,CASE,2,4906666197411,4906666197411,4906666197411,4906666197411,4906666197411,0000003110195,4906666197411
OK,8,20260506105835071,2026-05-06 14:03:47,put_69facbb2af5a5_20260506140346@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506111030.dat,1106,カナカン(株)食品  福井営業所,30,71,特販課,113005,113005,　天狗舞　山廃純米１．８Ｌ,1021,カナカン(株)酒類　福井営業所,PIECE,2,4942068001017,4942068001017,4942068001017,4942068001017,4942068001017,0000001130058,4942068001017
OK,8,20260506105835071,2026-05-06 14:03:47,put_69facbb2af5a5_20260506140346@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506111030.dat,1106,カナカン(株)食品  福井営業所,31,71,特販課,113440,113440,　菊姫先一杯１．８Ｌ,1021,カナカン(株)酒類　福井営業所,PIECE,1,4571146712080,4571146712080,4571146712080,4571146712080,4571146712080,0000001134407,4571146712080
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,8,20260506105835071,2026-05-06 14:03:47,put_69facbb2af5a5_20260506140346@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506111030.dat,1106,カナカン(株)食品  福井営業所,32,71,特販課,113715,113715,　加賀鳶純米　翔１．８Ｌ,1021,カナカン(株)酒類　福井営業所,PIECE,1,4976876243512,,,4976876243536,4976876243512,0000001137156,4976876243536
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,8,20260506105835071,2026-05-06 14:03:47,put_69facbb2af5a5_20260506140346@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506111030.dat,1106,カナカン(株)食品  福井営業所,33,71,特販課,184185,184185,　ニッカ　ブラックニッカ　クリアハイボール３５０ｍｌ,1021,カナカン(株)酒類　福井営業所,CASE,1,4904230038030,,,4904230076049,4904230038030,0000001841855,4904230076049
OK,8,20260506105835071,2026-05-06 14:03:47,put_69facbb2af5a5_20260506140346@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506111030.dat,1106,カナカン(株)食品  福井営業所,35,71,特販課,211899,211899,　アサヒ　ゼロ　ノンアルコール３５０ｍｌ,1021,カナカン(株)酒類　福井営業所,CASE,2,4904230073079,4904230073079,4904230073079,4904230073079,4904230073079,0000002118994,4904230073079
OK,8,20260506105835071,2026-05-06 14:03:47,put_69facbb2af5a5_20260506140346@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506111030.dat,1106,カナカン(株)食品  福井営業所,36,71,特販課,242121,242121,　シンヤ　ふくら印　たらの子味付,1106,カナカン(株)食品  福井営業所,CASE,3,4973276100032,4973276100032,4973276100032,4973276100032,4973276100032,0000002421216,4973276100032
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,8,20260506105835071,2026-05-06 14:03:47,put_69facbb2af5a5_20260506140346@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506111030.dat,1106,カナカン(株)食品  福井営業所,38,71,特販課,322703,322703,　五月ヶ瀬メイシャローズ２０枚,1127,カナカン(株)菓子  福井営業所,PIECE,5,4981175030305,,,4981175030527,4981175030305,0000003227039,4981175030527
SENT_DIFFERS_FROM_MASTER_ORDER_CD,7,20260506104651002,2026-05-06 14:03:50,put_69facbb58e4b2_20260506140349@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506104734.dat,1106,カナカン(株)食品  福井営業所,26,2,二の宮店,145061,145061,　アサヒ　スタイルフリー　トリプルゼロ５００ｍｌ,1021,カナカン(株)酒類　福井営業所,CASE,8,4901004066190,4901004066190,4901004066190,4901004066268,4901004066190,0000001450613,4901004066268
OK,6,20260506102357091,2026-05-06 14:03:53,put_69facbb879671_20260506140352@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506104701.dat,1106,カナカン(株)食品  福井営業所,21,91,華むすびの蔵センター,153026,153026,◎サントリー　赤玉スイートキング　赤　１．８Ｌ,1021,カナカン(株)酒類　福井営業所,CASE,3,4901777008670,4901777008670,4901777008670,4901777008670,4901777008670,0000001530117,4901777008670
OK,6,20260506102357091,2026-05-06 14:03:53,put_69facbb879671_20260506140352@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506104701.dat,1106,カナカン(株)食品  福井営業所,22,91,華むすびの蔵センター,211064,211064,　三ツ矢サイダー瓶２００ｍｌ,1021,カナカン(株)酒類　福井営業所,CASE,45,4514603010015,4514603010015,4514603010015,4514603010015,4514603010015,0000002110646,4514603010015
OK,6,20260506102357091,2026-05-06 14:03:53,put_69facbb879671_20260506140352@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506104701.dat,1106,カナカン(株)食品  福井営業所,23,91,華むすびの蔵センター,211684,211684,　サントリー　ジンジャーエール（業務用）３３０ｍｌＰＥＴ,1021,カナカン(株)酒類　福井営業所,CASE,2,4901777352414,4901777352414,4901777352414,4901777352414,4901777352414,0000002116846,4901777352414
OK,5,20260506102357091,2026-05-06 14:03:56,put_69facbbb49e2b_20260506140355@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506104501.dat,1106,カナカン(株)食品  福井営業所,24,91,華むすびの蔵センター,213111,213111,　アサヒ　バヤリース　オレンジ　瓶２００ｍｌ,1021,カナカン(株)酒類　福井営業所,CASE,45,49893281,0000049893281,0000049893281,0000049893281,0000049893281,0000002131115,0000049893281
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,5,20260506102357091,2026-05-06 14:03:56,put_69facbbb49e2b_20260506140355@lw-hana.co.jp,jx-orders/2026-05-06/1106_order_20260506104501.dat,1106,カナカン(株)食品  福井営業所,25,91,華むすびの蔵センター,211076,211076,　アサヒ　三ツ矢サイダー缶２５０ｍｌ,1106,カナカン(株)食品  福井営業所,CASE,4,4901004264411,,,4514603217612,4901004264411,0000002110769,4514603217612
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,4,20260506102357091,2026-05-06 14:03:58,put_69facbbe28458_20260506140358@lw-hana.co.jp,jx-orders/2026-05-06/1017_order_20260506104501.dat,1017,北陸ｺｶ・ｺｰﾗﾎﾞﾄﾘﾝｸﾞ（株）,16,91,華むすびの蔵センター,211072,211072,　コカコーラ　カナダドライ　ジンジャーエール瓶２０７ｍｌ,1017,北陸ｺｶ・ｺｰﾗﾎﾞﾄﾘﾝｸﾞ（株）,CASE,10,4902102059619,,,0000002110721,4902102059619,0000002110721,0000002110721
OK,4,20260506102357091,2026-05-06 14:03:58,put_69facbbe28458_20260506140358@lw-hana.co.jp,jx-orders/2026-05-06/1017_order_20260506104501.dat,1017,北陸ｺｶ・ｺｰﾗﾎﾞﾄﾘﾝｸﾞ（株）,17,91,華むすびの蔵センター,211102,211102,　コカコーラコーラ１６０ｍｌ缶,1017,北陸ｺｶ・ｺｰﾗﾎﾞﾄﾘﾝｸﾞ（株）,CASE,1,4902102019187,4902102019187,4902102019187,4902102019187,4902102019187,0000002111025,4902102019187
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,4,20260506102357091,2026-05-06 14:03:58,put_69facbbe28458_20260506140358@lw-hana.co.jp,jx-orders/2026-05-06/1017_order_20260506104501.dat,1017,北陸ｺｶ・ｺｰﾗﾎﾞﾄﾘﾝｸﾞ（株）,18,91,華むすびの蔵センター,211173,211173,　コカコーラ　カナダドライ　ジンジャーエール５００ｍｌペット,1017,北陸ｺｶ・ｺｰﾗﾎﾞﾄﾘﾝｸﾞ（株）,CASE,2,4902102058674,,,4902102077354,4902102058674,0000002111735,4902102077354
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,4,20260506102357091,2026-05-06 14:03:58,put_69facbbe28458_20260506140358@lw-hana.co.jp,jx-orders/2026-05-06/1017_order_20260506104501.dat,1017,北陸ｺｶ・ｺｰﾗﾎﾞﾄﾘﾝｸﾞ（株）,20,91,華むすびの蔵センター,211523,211523,　コカコーラ　コカコーラ　缶　２５０ｍｌ,1017,北陸ｺｶ・ｺｰﾗﾎﾞﾄﾘﾝｸﾞ（株）,CASE,4,4902102124843,,,4902102000161,4902102124843,0000002115238,4902102000161
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,3,20260506091053091,2026-05-06 14:04:01,put_69facbc0a9684_20260506140400@lw-hana.co.jp,jx-orders/2026-05-06/1017_order_20260506093406.dat,1017,北陸ｺｶ・ｺｰﾗﾎﾞﾄﾘﾝｸﾞ（株）,1,91,華むすびの蔵センター,210094,210094,　コカコーラ　いろはす５４０ｍｌ,1017,北陸ｺｶ・ｺｰﾗﾎﾞﾄﾘﾝｸﾞ（株）,CASE,1,4902102091855,,,4902102148597,4902102091855,0000002100944,4902102148597
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,1,20260506091053091,2026-05-06 14:04:04,put_69facbc34b7d3_20260506140403@lw-hana.co.jp,jx-orders/2026-05-06/1202_order_20260506091843.dat,1202,国分中部㈱第二支社 福井支店,2,91,華むすびの蔵センター,149693,149693,　ＡＢインベブ　バドワイザー　缶３３０ｍｌ,1202,国分中部㈱第二支社 福井支店,CASE,2,4589724812121,,,4589724813357,4589724812121,0000001496932,4589724813357
SENT_BLANK_OR_ZERO_HAS_CORRECT_CD,2,20260506091053091,2026-05-06 14:04:06,put_69facbc603355_20260506140406@lw-hana.co.jp,jx-orders/2026-05-06/1330_order_20260506091844.dat,1330,三菱食品株式会社,3,91,華むすびの蔵センター,143052,143052,　ハイネケン３５０ｍｌ,1330,三菱食品株式会社,CASE,2,4901411019888,,,4595315464037,4901411019888,0000001430523,4595315464037
