warehouse_code,oracle_store_code,item_code,chosen_product_code,chosen_shelf_code,sales_flag,main_supplier_code,oracle_stock_qty,candidate_count
91,91,152911,152911000,I14408,0,1138,4,1
91,91,152978,152978000,I05308,0,1138,5,1
91,91,152980,152980000,I15402,0,1138,7,1
91,91,152982,152982000,I15411,0,1138,7,1
91,91,153002,153002000,I07419,0,1202,3,1
91,91,153026,153026000,P13101,0,1021,84,2
91,91,153027,153027000,C02105,0,1021,18,1
91,91,153028,153028000,G08407,0,1021,4,2
91,91,153057,153057000,I07407,0,1202,3,1
91,91,153060,153060000,I03110,0,1226,2,1
91,91,153070,153070000,I14312,0,1226,4,1
91,91,153078,153078000,YX0000,0,1021,8,1
91,91,153081,153081000,I03109,0,1674,14,1
91,91,153115,153115000,E10315,0,1330,3,1
91,91,153136,153136000,I08401,0,1418,3,1
91,91,153145,153145000,I05102,0,1002,10,1
91,91,153177,153177000,I07410,0,1138,2,1
91,91,153246,153246000,I07305,0,1470,24,1
91,91,153269,153269000,I07413,0,1138,2,1
91,91,153352,153352000,I15315,0,1002,6,1
91,91,153380,153380000,I14305,0,1313,4,1
91,91,153425,153425000,I06304,0,1226,5,1
91,91,153469,153469000,I07412,0,1313,6,1
91,91,153492,153492000,I07208,0,1004,3,1
91,91,153513,153513000,I15306,0,1138,3,1
91,91,153523,153523000,I18205,0,1021,17,1
91,91,153527,153527000,I15313,0,1138,3,1
91,91,153547,153547000,I08205,0,1313,5,1
91,91,153572,153572000,I09209,0,1330,23,1
91,91,153581,153581000,I05114,0,1425,2,1
91,91,153604,153604000,I03411,0,1021,4,1
91,91,153615,153615000,I04201,0,1138,2,1
91,91,153645,153645000,I04418,0,1584,3,1
91,91,153659,153659000,I05208,0,1811,8,1
91,91,153660,153660000,I05216,0,1811,8,1
91,91,153688,153688000,I05203,0,1313,16,1
91,91,153715,153715000,I15314,0,1138,3,1
91,91,153723,153723000,I14301,0,1470,12,1
91,91,153733,153733000,I18204,0,1782,23,1
91,91,153811,153811000,I18201,0,1021,16,1
91,91,153822,153822000,I07417,0,1138,2,1
91,91,153880,153880000,I03412,0,1138,4,1
91,91,153962,153962000,G06106,0,1330,1,1
91,91,153963,153963000,I05501,0,1330,3,1
91,91,154005,154005000,H06209,0,1021,6,1
91,91,154014,154014000,E04303,0,1330,6,1
91,91,154024,154024000,E04308,0,1021,3,2
91,91,154065,154065000,E08106,0,1021,6,1
91,91,154219,154219000,I04309,0,1313,8,1
91,91,154276,154276000,I06416,0,1021,1,1
91,91,154285,154285000,I09303,0,1002,9,1
91,91,154308,154308000,I14411,0,1313,6,1
91,91,154340,154340000,I04319,0,1004,8,1
91,91,154357,154357000,I04318,0,1642,4,1
91,91,154372,154372000,I14406,0,1313,6,1
91,91,154410,154410000,I04202,0,1405,16,1
91,91,154427,154427000,I03201,0,1226,9,1
91,91,154428,154428000,I03106,0,1226,7,1
91,91,154429,154429000,I14313,0,1226,8,1
91,91,154430,154430000,I05109,0,1226,2,1
91,91,154431,154431000,I05112,0,1226,6,1
91,91,154443,154443000,I13415,0,1470,8,1
91,91,154444,154444000,I14402,0,1470,6,1
91,91,154446,154446000,I04419,0,1470,10,1
91,91,154477,154477000,I03414,0,1313,6,1
91,91,154481,154481000,I03318,0,1313,8,1
91,91,154530,154530000,I04203,0,1004,6,1
91,91,154531,154531000,I08202,0,1004,12,1
91,91,154532,154532000,I03506,0,1004,4,1
91,91,154533,154533000,I03515,0,1004,5,1
91,91,154707,154707000,I08406,0,1002,7,1
91,91,154752,154752000,I03420,0,1138,8,1
91,91,154809,154809000,I14414,0,1313,3,1
91,91,154982,154982000,D06204,0,1002,22,1
91,91,155002,155002000,I06102,0,1002,28,1
91,91,155004,155004000,I13409,0,1330,11,1
91,91,155009,155009000,I15202,0,1202,38,1
91,91,155010,155010000,I04320,0,1138,3,1
91,91,155019,155019000,I14201,0,1002,25,1
91,91,155021,155021000,I09309,0,1202,6,1
91,91,155024,155024000,I06104,0,1202,15,1
91,91,155035,155035000,I09318,0,1021,3,1
91,91,155040,155040000,I08104,0,1202,4,1
91,91,155056,155056000,I07310,0,1002,15,1
91,91,155060,155060000,I13317,0,1138,1,1
91,91,155072,155072000,I07406,0,1021,2,1
91,91,155075,155075000,I05301,0,1021,9,1
91,91,155081,155081000,I05117,0,1021,15,1
91,91,155082,155082000,I15308,0,1021,3,1
91,91,155088,155088000,I05315,0,1138,4,1
91,91,155091,155091000,I05409,0,1021,9,1
91,91,155097,155097000,I08413,0,1202,8,1
91,91,155099,155099000,I14303,0,1021,6,1
91,91,155100,155100000,I04417,0,1021,2,1
91,91,155102,155102000,YX0000,0,1002,3,1
91,91,155105,155105000,I08302,0,1202,6,1
91,91,155111,155111000,I08408,0,1048,15,1
91,91,155120,155120000,I04206,0,1002,19,1
91,91,155141,155141000,I13402,0,1138,2,1
91,91,155154,155154000,I09316,0,1002,10,1
91,91,155161,155161000,I15206,0,1202,9,1
91,91,155164,155164000,I15204,0,1202,17,1
91,91,155165,155165000,I04407,0,1021,10,1
91,91,155168,155168000,I03319,0,1138,8,2
91,91,155169,155169000,I09103,0,1138,13,1
91,91,155171,155171000,G08102,0,1021,42,1
91,91,155176,155176000,I13103,0,1002,16,1
91,91,155178,155178000,I08409,0,1202,3,1
91,91,155185,155185000,I13312,0,1004,12,1
91,91,155191,155191000,I15305,0,1002,9,1
91,91,155201,155201000,I13104,0,1002,17,1
91,91,155205,155205000,I06301,0,1138,4,2
91,91,155219,155219000,I07306,0,1425,13,1
91,91,155222,155222000,I15201,0,1202,33,1
91,91,155223,155223000,I13407,0,1202,6,1
91,91,155224,155224000,I14315,0,1004,12,2
91,91,155233,155233000,I09317,0,1700,10,1
91,91,155238,155238000,I04404,0,1313,5,1
91,91,155240,155240000,I14101,0,1138,8,1
91,91,155241,155241000,I09308,0,1138,3,1
91,91,155243,155243000,I06103,0,1202,13,1
91,91,155251,155251000,I09306,0,1021,64,1
91,91,155259,155259000,G08104,0,1021,24,1
91,91,155261,155261000,I03107,0,1226,8,1
91,91,155262,155262000,E03307,0,1021,4,1
91,91,155269,155269000,I09307,0,1313,9,1
91,91,155272,155272000,I04401,0,1021,5,1
91,91,155285,155285000,I06307,0,1202,9,1
91,91,155289,155289000,I07420,0,1021,4,1
91,91,155294,155294000,I05502,0,1048,9,1
91,91,155304,155304000,I13405,0,1138,6,1
91,91,155306,155306000,I08112,0,1202,5,1
91,91,155309,155309000,I08405,0,1021,1,1
91,91,155311,155311000,I04306,0,1138,1,1
91,91,155319,155319000,I13318,0,1798,3,1
91,91,155327,155327000,I08412,0,1048,7,1
91,91,155331,155331000,I04406,0,1021,10,1
91,91,155338,155338000,I07414,0,1423,6,1
91,91,155339,155339000,I08415,0,1202,4,1
91,91,155340,155340000,I15203,0,1202,49,1
91,91,155342,155342000,I05514,0,1202,3,1
91,91,155345,155345000,I08414,0,1202,4,1
91,91,155362,155362000,I06105,0,1202,17,1
91,91,155365,155365000,I04204,0,1138,6,1
91,91,155369,155369000,B03204,0,1002,13,1
91,91,155380,155380000,I08407,0,1202,2,1
91,91,155386,155386000,E06315,0,1202,4,1
91,91,155393,155393000,I08304,0,1048,10,1
91,91,155407,155407000,I04109,0,1330,18,1
91,91,155410,155410000,I09211,0,1202,22,1
91,91,155422,155422000,I14302,0,1048,13,1
91,91,155430,155430000,I04106,0,1472,16,1
91,91,155435,155435000,I05304,0,1004,9,1
91,91,155457,155457000,I05316,0,1004,2,1
91,91,155461,155461000,I15405,0,1330,18,1
91,91,155471,155471000,I14103,0,1002,17,1
91,91,155487,155487000,I09319,0,1202,8,1
91,91,155512,155512000,AG20SP,0,1202,2,1
91,91,155535,155535000,I18105,0,1138,42,1
91,91,155545,155545000,I03304,0,1425,10,1
91,91,155557,155557000,I17103,0,1405,89,1
91,91,155629,155629000,I03320,0,1202,5,1
91,91,155641,155641000,I07103,0,1330,27,1
91,91,155643,155643000,I18104,0,1226,7,1
91,91,155647,155647000,I13305,0,1202,8,1
91,91,155657,155657000,I04101,0,1048,10,1
91,91,155675,155675000,I15205,0,1313,17,1
91,91,155676,155676000,I14104,0,1313,16,1
91,91,155701,155701000,I09313,0,1202,8,1
91,91,155702,155702000,YX0000,0,1202,1,1
91,91,155713,155713000,I04208,0,1226,8,1
91,91,155714,155714000,I08306,0,1050,18,1
91,91,155721,155721000,YX0000,0,1202,1,1
91,91,155725,155725000,I07102,0,1138,19,1
91,91,155741,155741000,I06415,0,1138,4,1
91,91,155807,155807000,L18206,0,1048,63,1
91,91,155838,155838000,I14306,0,1138,2,1
91,91,155858,155858000,I08402,0,1759,4,1
91,91,155868,155868000,W03103,0,1782,32,1
91,91,155874,155874000,I07101,0,1313,9,1
91,91,155894,155894000,I13307,0,1002,8,1
91,91,155902,155902000,I09302,0,1138,7,1
91,91,155907,155907000,I14412,0,1138,2,1
91,91,155916,155916000,I04317,0,1138,5,1
91,91,155964,155964000,I03401,0,1226,7,1
91,91,156005,156005000,I03503,0,1002,6,1
91,91,156015,156015000,I13416,0,1138,4,1
91,91,156052,156052000,I04415,0,1138,6,1
91,91,156078,156078000,I04105,0,1138,6,1
91,91,156083,156083000,I14407,0,1138,4,1
91,91,156096,156096000,I04110,0,1313,2,1
91,91,156103,156103000,I04302,0,1313,7,1
91,91,156136,156136000,F02309,0,1330,5,1
91,91,156173,156173000,E08109,0,1226,4,1
91,91,156218,156218000,I07401,0,1313,8,1
91,91,156227,156227000,I06302,0,1004,8,1
91,91,156228,156228000,I05218,0,1330,7,1
91,91,156231,156231000,I06303,0,1004,16,1
91,91,156233,156233000,I06412,0,1313,2,1
91,91,156246,156246000,I04103,0,1002,6,1
91,91,156270,156270000,I08206,0,1782,5,1
91,91,156272,156272000,I14205,0,1002,13,1
91,91,156273,156273000,B02105,0,1002,29,1
91,91,156276,156276000,I04304,0,1313,22,1
91,91,156281,156281000,I06309,0,1021,4,1
91,91,156293,156293000,B01203,0,1002,9,1
91,91,156304,156304000,H05410,0,1021,3,1
91,91,156311,156311000,I05404,0,1330,2,1
91,91,156314,156314000,I13201,0,1313,2,1
91,91,156323,156323000,I07203,0,1002,12,1
91,91,156327,156327000,I06308,0,1002,16,1
91,91,156367,156367000,I09206,0,1002,8,1
91,91,156371,156371000,I03202,0,1002,7,1
91,91,156381,156381000,I09210,0,1002,13,1
91,91,156438,156438000,I17204,0,1138,40,1
91,91,156440,156440000,I07303,0,1138,85,1
91,91,156458,156458000,L19101,0,1425,50,1
91,91,156460,156460000,L19103,0,1425,29,1
91,91,156469,156469000,L19306,0,1330,31,1
91,91,156470,156470000,L19305,0,1330,20,1
91,91,156528,156528000,E10202,0,1330,5,1
91,91,156563,156563000,I05108,0,1002,1,1
91,91,156564,156564000,I13306,0,1002,3,1
91,91,156616,156616000,I13412,0,1138,5,1
91,91,156662,156662000,I06202,0,1002,15,1
91,91,156676,156676000,I03303,0,1138,1,1
91,91,156679,156679000,I03203,0,1584,8,1
91,91,156682,156682000,I05204,0,1330,2,1
91,91,156703,156703000,I00000,0,1138,1,1
91,91,156705,156705000,I05103,0,1202,2,1
91,91,156725,156725000,I09304,0,1138,13,1
91,91,156729,156729000,I13319,0,1138,7,1
91,91,156732,156732000,I03204,0,1766,30,1
91,91,156735,156735000,F01310,0,1330,2,1
91,91,156749,156749000,I07204,0,1545,16,1
91,91,156750,156750000,I03314,0,1138,6,1
91,91,156754,156754000,I08113,0,1226,2,1
91,91,156760,156760000,I03410,0,1313,3,1
91,91,156780,156780000,I08109,0,1226,5,1
91,91,156790,156790000,B02103,0,1002,55,1
91,91,156792,156792000,E10317,0,1330,6,1
91,91,156804,156804000,I04102,0,1002,13,1
91,91,156806,156806000,B02106,0,1002,31,1
91,91,156807,156807000,I03105,0,1002,13,1
91,91,156820,156820000,B02104,0,1002,44,1
91,91,156825,156825000,I07301,0,1138,21,1
91,91,156826,156826000,I07304,0,1138,14,1
91,91,156832,156832000,B02107,0,1002,23,1
91,91,156836,156836000,I03310,0,1470,9,1
91,91,156935,156935000,I07307,0,1138,7,1
91,91,156936,156936000,I07308,0,1138,5,1
91,91,156937,156937000,I05217,0,1138,7,1
91,91,156952,156952000,I03413,0,1021,5,1
91,91,156959,156959000,I03418,0,1021,4,1
91,91,156986,156986000,I04301,0,1002,8,1
91,91,157018,157018000,I03208,0,1513,8,1
91,91,157053,157053000,I03518,0,1226,5,1
91,91,157057,157057000,I06207,0,1021,2,1
91,91,157076,157076000,I03101,0,1456,14,1
91,91,157111,157111000,I06203,0,1021,11,1
91,91,157114,157114000,B01202,0,1002,20,1
91,91,157115,157115000,B01201,0,1002,23,1
91,91,157119,157119000,I03317,0,1138,7,1
91,91,157154,157154000,YX0000,0,1330,9,1
91,91,157166,157166000,I03514,0,1330,9,1
91,91,157197,157197000,C01204,0,1202,9,1
91,91,157199,157199000,I04104,0,1456,10,1
91,91,157205,157205000,B01205,0,1202,16,1
91,91,157231,157231000,I04316,0,1313,6,1
91,91,157235,157235000,I03306,0,1313,6,1
91,91,157302,157302000,I05214,0,1313,5,1
91,91,157307,157307000,I08303,0,1513,10,1
91,91,157313,157313000,I07207,0,1419,12,1
91,91,157322,157322000,L19102,0,1138,26,1
91,91,157323,157323000,I15412,0,1138,10,1
91,91,157336,157336000,I13202,0,1002,4,1
91,91,157338,157338000,I09310,0,1002,7,1
91,91,157339,157339000,I13309,0,1002,6,1
91,91,157340,157340000,I04408,0,1002,2,1
91,91,157343,157343000,I13418,0,1138,5,1
91,91,157345,157345000,I03315,0,1138,4,1
91,91,157373,157373000,I14416,0,1138,1,1
91,91,157403,157403000,I08207,0,1048,12,1
91,91,157408,157408000,I03104,0,1048,15,1
91,91,157436,157436000,I07302,0,1513,5,1
91,91,157447,157447000,I05212,0,1202,11,1
91,91,157476,157476000,I15304,0,1470,12,1
91,91,157499,157499000,H05411,0,1048,14,1
91,91,157510,157510000,I03301,0,1048,13,1
91,91,157528,157528000,I03102,0,1642,16,1
91,91,157554,157554000,I07104,0,1456,13,1
91,91,157563,157563000,I04207,0,1138,4,1
91,91,157576,157576000,I08308,0,1002,15,1
91,91,157579,157579000,I14401,0,1425,13,1
91,91,157590,157590000,I08310,0,1202,36,1
91,91,157597,157597000,I07411,0,1138,1,1
91,91,157601,157601000,I05206,0,1202,1,1
91,91,157615,157615000,I09208,0,1138,12,1
91,91,157624,157624000,I03207,0,1202,8,1
91,91,157625,157625000,I08403,0,1202,2,1
91,91,157626,157626000,I03408,0,1202,11,1
91,91,157627,157627000,I08305,0,1002,7,1
91,91,157628,157628000,I06204,0,1002,7,1
91,91,157629,157629000,I07205,0,1513,10,1
91,91,157646,157646000,I08411,0,1202,6,1
91,91,157697,157697000,I13205,0,1002,12,1
91,91,157701,157701000,D02103,0,1598,25,1
91,91,157704,157704000,F05101,0,1598,39,1
91,91,157724,157724000,I13310,0,1313,5,1
91,91,157745,157745000,I07309,0,1470,11,1
91,91,157757,157757000,I03206,0,1002,27,1
91,91,157762,157762000,E05110,0,1226,5,1
91,91,157766,157766000,I13304,0,1313,3,1
91,91,157783,157783000,E09101,0,1226,3,1
91,91,157796,157796000,I08201,0,1002,20,1
91,91,157809,157809000,I04311,0,1513,7,1
91,91,157829,157829000,I08410,0,1202,4,1
91,91,157832,157832000,I06410,0,1138,5,1
91,91,157836,157836000,E06204,0,1021,17,1
91,91,157837,157837000,H06312,0,1021,5,1
91,91,157844,157844000,I13316,0,1138,6,1
91,91,157880,157880000,I03108,0,1418,9,1
91,91,157882,157882000,I14207,0,1418,11,1
91,91,157886,157886000,E06110,0,1021,5,1
91,91,157894,157894000,I18102,0,1330,79,1
91,91,157897,157897000,E07201,0,1021,3,1
91,91,157903,157903000,E10207,0,1330,14,1
91,91,157911,157911000,I03513,0,1002,6,1
91,91,157915,157915000,I17104,0,1330,74,1
91,91,157919,157919000,E11203,0,1330,39,1
91,91,157927,157927000,I08210,0,1002,8,1
91,91,157942,157942000,I14206,0,1513,13,1
91,91,157948,157948000,I03415,0,1513,7,1
91,91,157986,157986000,I14304,0,1330,1,1
91,91,157987,157987000,I05115,0,1002,1,1
91,91,157993,157993000,I04413,0,1330,3,1
91,91,158005,158005000,I15302,0,1138,4,1
91,91,158021,158021000,I05307,0,1021,6,1
91,91,158039,158039000,I05401,0,1330,14,1
91,91,158046,158046000,E04310,0,1330,19,1
91,91,158047,158047000,E04309,0,1330,20,1
91,91,158068,158068000,I05306,0,1138,2,1
91,91,158085,158085000,I06405,0,1002,4,1
91,91,158090,158090000,I15310,0,1002,5,1
91,91,158097,158097000,I14415,0,1313,5,1
91,91,158098,158098000,I04307,0,1138,8,1
91,91,158165,158165000,I07105,0,1138,19,1
91,91,158209,158209000,I03307,0,1313,9,2
91,91,158222,158222000,I13320,0,1313,14,2
91,91,158236,158236000,I07106,0,1138,16,1
91,91,158242,158242000,I13101,0,1202,16,1
91,91,158286,158286000,I13102,0,1202,23,1
91,91,158308,158308000,I05213,0,1138,2,1
91,91,158327,158327000,I07201,0,1418,3,1
91,91,158338,158338000,I04402,0,1138,6,1
91,91,158371,158371000,I03210,0,1226,7,1
91,91,158372,158372000,L19204,0,1002,37,1
91,91,158373,158373000,B11303,0,1002,24,1
91,91,158374,158374000,L19203,0,1002,39,1
91,91,158375,158375000,B11301,0,1002,25,1
91,91,158382,158382000,C01203,0,1002,35,1
91,91,158383,158383000,I13314,0,1138,5,1
91,91,158392,158392000,I03205,0,1002,27,1
91,91,158402,158402000,B02203,0,1002,41,1
91,91,158403,158403000,B02204,0,1002,67,1
91,91,158408,158408000,I05201,0,1021,5,1
91,91,158439,158439000,I05411,0,1138,7,1
91,91,158457,158457000,H06401,0,1226,1,1
91,91,158462,158462000,I13208,0,1330,18,1
91,91,158470,158470000,I13206,0,1330,18,1
91,91,158471,158471000,I13419,0,1138,5,1
91,91,158486,158486000,I13308,0,1313,4,1
91,91,158491,158491000,E07405,0,1226,3,1
91,91,158507,158507000,I03404,0,1138,2,1
91,91,158551,158551000,I06407,0,1138,9,1
91,91,158556,158556000,I09205,0,1513,10,1
91,91,158563,158563000,I05310,0,1138,6,1
91,91,158567,158567000,R14101,0,1290,52,1
91,91,158588,158588000,I03313,0,1226,6,1
91,91,158590,158590000,I06402,0,1226,2,1
91,91,158652,158652000,I03405,0,1202,2,1
91,91,158691,158691000,I00003,0,1577,121,1
91,91,158692,158692000,I00003,0,1577,23,1
91,91,158703,158703000,I04312,0,1313,21,1
91,91,158737,158737000,I07405,0,1004,2,1
91,91,158765,158765000,I03406,0,1021,8,1
91,91,158787,158787000,I03209,0,1002,7,1
91,91,158790,158790000,I13209,0,1002,9,1
91,91,158794,158794000,I13413,0,1513,7,1
91,91,158802,158802000,I04405,0,1138,2,1
91,91,158827,158827000,I05215,0,1138,1,1
91,91,158851,158851000,I04107,0,1674,18,1
91,91,158939,158939000,I13421,0,1313,1,1
91,91,159011,159011000,D04104,0,9999,20,1
91,91,159014,159014000,I08209,0,9999,9,1
91,91,159017,159017000,I09202,0,9999,16,1
91,91,159019,159019000,I08204,0,9999,6,1
91,91,159047,159047000,D04105,0,9999,25,3
91,91,159067,159067000,YX0000,0,1766,20,1
91,91,159092,159092000,YC0000,0,9012,1,1
91,91,159093,159093000,W03101,0,9999,33,1
91,91,159094,159094000,I09203,0,9012,9,1
91,91,159095,159095000,W04103,0,9012,71,1
91,91,159096,159096000,D02106,0,9012,41,1
91,91,159107,159107000,I09201,0,9012,11,1
91,91,159109,159109000,I09204,0,9012,7,1
91,91,159118,159118000,D04103,0,9012,23,1
91,91,159130,159130000,W04101,0,9012,5,1
91,91,161003,161003000,E04302,0,1021,14,1
91,91,161004,161004000,E03304,0,1021,18,1
91,91,161007,161007000,B10106,0,1330,2,1
91,91,161008,161008000,G08411,0,1021,1,1
91,91,161010,161010000,Q00000,0,1021,4,1
91,91,161025,161025000,E11110,0,1021,3,1
91,91,161026,161026000,F02403,0,1021,3,1
91,91,161042,161042000,Q00000,0,1021,1,1
91,91,161049,161049000,F01311,0,1021,1,1
91,91,161050,161050000,B03206,0,1021,18,1
91,91,161063,161063000,R03206,0,1891,33,1
91,91,161079,161079000,F06204,0,1021,16,1
91,91,161104,161104000,F02307,0,1990,29,1
91,91,161126,161126000,YX0000,0,1990,4,1
91,91,161128,161128000,YX0000,0,1990,4,1
91,91,162002,162002000,E10104,0,1330,6,1
91,91,162006,162006000,E11316,0,1021,6,1
91,91,162007,162007000,E11215,0,1330,7,1
91,91,162013,162013000,E09404,0,1021,4,1
91,91,162022,162022000,F02304,0,1021,4,1
91,91,162031,162031000,G08402,0,1021,2,1
91,91,162041,162041000,D02201,0,1021,17,1
91,91,162042,162042000,F02316,0,1202,9,1
91,91,162045,162045000,E04307,0,1202,8,1
91,91,162047,162047000,G07415,0,1330,3,1
91,91,162048,162048000,F02313,0,1330,21,1
91,91,162049,162049000,E04317,0,1021,24,1
91,91,162054,162054000,G08405,0,1021,6,1
91,91,162057,162057000,E10314,0,1330,23,1
91,91,162062,162062000,Q00000,0,1202,5,1
91,91,162064,162064000,H05418,0,1021,3,1
91,91,162067,162067000,E03316,0,1330,21,1
91,91,162081,162081000,E07301,0,1021,2,1
91,91,162084,162084000,B02205,0,1021,11,1
91,91,162085,162085000,E03301,0,1330,15,1
91,91,162086,162086000,C05204,0,1021,12,1
91,91,162093,162093000,E09307,0,1021,17,1
91,91,162098,162098000,G07406,0,1021,5,1
91,91,162100,162100000,E07401,0,1330,2,1
91,91,162119,162119000,F02206,0,1021,12,1
91,91,162122,162122000,E06203,0,1021,7,1
91,91,162124,162124000,F01210,0,1021,3,1
91,91,162125,162125000,B03201,0,1021,48,1
91,91,162162,162162000,E06407,0,1330,3,1
91,91,162175,162175000,H05412,0,1021,19,1
91,91,162178,162178000,B03202,0,1330,16,1
91,91,162180,162180000,B02206,0,1330,16,1
91,91,162187,162187000,E04311,0,1021,59,1
91,91,162227,162227000,YX0000,0,1021,2,1
91,91,162251,162251000,G05112,0,1330,4,1
91,91,162265,162265000,YX0000,0,2008,2,1
91,91,162266,162266000,YX0000,0,2008,1,1
91,91,162288,162288000,Q00000,0,1330,1,1
91,91,171007,171007000,B05105,0,1021,24,2
91,91,171009,171009000,E10211,0,1359,5,1
91,91,171016,171016000,YX0000,0,1991,7,1
91,91,171020,171020000,B10101,0,1021,48,1
91,91,171022,171022000,Q00000,0,1202,3,1
91,91,171026,171026000,D08201,0,1330,22,1
91,91,171029,171029000,H04206,0,1021,2,1
91,91,171048,171048000,E06205,0,1359,5,1
91,91,171049,171049000,C06105,0,1202,2,1
91,91,171063,171063000,Q00000,0,1021,20,1
91,91,171069,171069000,H05106,0,1359,4,1
91,91,171070,171070000,E08213,0,1021,2,1
91,91,171072,171072000,E11307,0,1021,1,1
91,91,171090,171090000,E11301,0,1202,36,1
91,91,171092,171092000,F01201,0,1202,1,1
91,91,171095,171095000,D04201,0,1021,9,3
91,91,171103,171103000,H04403,0,1021,3,1
91,91,171107,171107000,E06301,0,1330,4,1
91,91,171108,171108000,AG40TR,0,1021,5,1
91,91,171109,171109000,H06108,0,1507,9,1
91,91,171110,171110000,H06107,0,1507,3,1
91,91,171111,171111000,H06106,0,1507,8,1
91,91,171119,171119000,C02206,0,1021,46,1
91,91,171123,171123000,H06105,0,1507,10,1
91,91,171124,171124000,YX0000,0,1516,24,1
91,91,171128,171128000,H04407,0,1021,4,1
91,91,171136,171136000,R12102,0,1202,249,2
91,91,171139,171139000,E06211,0,1021,28,1
91,91,171145,171145000,Q00000,0,1202,14,1
91,91,171149,171149000,H06206,0,1021,1,1
91,91,171156,171156000,E07302,0,1021,7,1
91,91,171159,171159000,H04208,0,1021,9,1
91,91,171165,171165000,F01302,0,1021,2,1
91,91,171166,171166000,H04408,0,1021,4,1
91,91,171174,171174000,AG104B,0,1021,160,1
91,91,171179,171179000,E10204,0,1021,3,1
91,91,171180,171180000,E04203,0,1202,3,1
91,91,171182,171182000,G07302,0,1021,14,1
91,91,171184,171184000,AF103S,0,1330,50,1
91,91,171186,171186000,F02212,0,1202,5,1
91,91,171187,171187000,E08204,0,1202,7,1
91,91,171193,171193000,AG103P,0,1021,39,1
91,91,171206,171206000,H05204,0,1202,10,1
91,91,171211,171211000,AG41HS,0,1202,25,1
91,91,171221,171221000,H05109,0,1202,3,1
91,91,171235,171235000,H04307,0,1330,5,2
91,91,171238,171238000,B10306,0,1330,57,1
91,91,171242,171242000,H05110,0,1021,5,1
91,91,171250,171250000,E06306,0,1021,4,1
91,91,171251,171251000,E08301,0,1021,8,1
91,91,171265,171265000,H04209,0,1021,5,1
91,91,171267,171267000,H04406,0,1021,8,1
91,91,171268,171268000,H04311,0,1021,8,1
91,91,171269,171269000,H04302,0,1021,12,1
91,91,171282,171282000,H04405,0,1021,2,1
91,91,171293,171293000,H05304,0,1330,2,1
91,91,171297,171297000,E07109,0,1851,9,1
91,91,171298,171298000,E05313,0,1516,33,1
91,91,171302,171302000,E02204,0,1516,50,1
91,91,171303,171303000,H06305,0,1202,5,1
91,91,171318,171318000,F08201,0,1330,11,1
91,91,171319,171319000,E10113,0,1021,2,1
91,91,171326,171326000,AG20TD,0,1021,3,1
91,91,171327,171327000,E08212,0,1021,5,1
91,91,171346,171346000,F02114,0,1021,1,1
91,91,171348,171348000,E04214,0,1021,5,1
91,91,171353,171353000,E10213,0,1021,8,1
91,91,171354,171354000,H06406,0,1021,6,1
91,91,171355,171355000,E05206,0,1021,8,1
91,91,171361,171361000,F02205,0,1021,6,1
91,91,171369,171369000,W07111,0,1202,1,1
91,91,171386,171386000,E10107,0,1330,4,1
91,91,171413,171413000,F03102,0,1202,80,1
91,91,171417,171417000,G08204,0,1370,13,1
91,91,171418,171418000,E10208,0,1370,5,1
91,91,171426,171426000,H05102,0,1851,14,1
91,91,171428,171428000,H05212,0,1851,25,1
91,91,171431,171431000,E10311,0,1021,3,1
91,91,171437,171437000,E09107,0,1021,4,1
91,91,171447,171447000,AG20HH,0,1330,27,1
91,91,171448,171448000,P16201,0,1286,44,1
91,91,171473,171473000,E11315,0,1330,4,1
91,91,171521,171521000,AG42KH,0,1021,6,1
91,91,171523,171523000,F01202,0,1202,8,1
91,91,171529,171529000,B05302,0,1359,7,1
91,91,171532,171532000,H04410,0,1202,7,1
91,91,171534,171534000,AW0000,0,2015,-12,1
91,91,171535,171535000,H04214,0,1202,3,1
91,91,171542,171542000,E04301,0,1021,6,1
91,91,171546,171546000,H06213,0,1202,1,1
91,91,171555,171555000,E07304,0,1202,16,1
91,91,171557,171557000,E05207,0,1202,5,1
91,91,171579,171579000,H06104,0,1851,2,1
91,91,171580,171580000,F01111,0,1851,9,1
91,91,171612,171612000,Q00000,0,1021,2,1
91,91,171635,171635000,E08112,0,1851,11,1
91,91,171645,171645000,E07307,0,1202,4,2
91,91,171653,171653000,H04203,0,1021,10,1
91,91,171657,171657000,G07412,0,1021,2,1
91,91,171658,171658000,G08408,0,1021,1,1
91,91,171660,171660000,H05409,0,1021,1,1
91,91,171667,171667000,YX0000,0,1516,51,1
91,91,171668,171668000,G06114,0,1202,10,1
91,91,171672,171672000,G06115,0,1202,11,1
91,91,171676,171676000,H06205,0,1851,15,1
91,91,171677,171677000,F01212,0,1851,9,1
91,91,171678,171678000,H06306,0,1851,5,1
91,91,171680,171680000,YX0000,0,1851,21,1
91,91,171690,171690000,H06301,0,1330,5,1
91,91,171692,171692000,YX0000,0,1851,28,1
91,91,171700,171700000,E01306,0,1166,144,1
91,91,171709,171709000,YX0000,0,1516,6,1
91,91,171712,171712000,YX0000,0,1991,5,1
91,91,171713,171713000,YX0000,0,1687,4,1
91,91,171714,171714000,YX0000,0,1687,11,1
91,91,171715,171715000,YX0000,0,1991,4,1
91,91,171719,171719000,YX0000,0,1991,6,1
