item_id,item_code,item_name,real_stock_id,parent_current,parent_available,default_id,default_location_id,default_shelf,oracle_status,oracle_shelf
172317,172317,　ボルスペパーミントグリーン７００ｍｌ,,,,,,,single,Q00000
172319,172319,　ボルス　ドライオレンジ７００ｍｌ,,,,,,,single,Q00000
172323,172323,　レッドベアエナジー　７００ｍｌ,,,,,,,single,Q00000
172344,172344,　ジョシーティーリキュール　マテ　７００ｍｌ,,,,,,,single,Q00000
172349,172349,　キャプテンモルガン　パロットベイ　１Ｌ,,,,,,,single,Q00000
172353,172353,　ドーバー　和酒　柿　７００ｍｌ,,,,,,,single,Q00000
172356,172356,　パジェ　クレーム　ド　ミュール　７００ｍｌ,,,,,,,single,Q00000
172369,172369,　Ｅ－ＤＯＮ　宝海　覆盆子酒３７５ｍｌ,,,,,,,single,Q00000
172370,172370,　カルトロン　リミュールドミエル　７００ｍｌ,,,,,,,single,Q00000
172371,172371,　カルトロン　リキュールドキャラメル　７００ｍｌ,,,,,,,single,Q00000
172372,172372,　ドルフィ　フレーズドボア　７００ｍｌ,,,,,,,single,Q00000
172377,172377,　ルジェ　クレーム　カルテット　７００ｍｌ,,,,,,,single,Q00000
172385,172385,　ルクサルド　アマレット　サスキーラ　７５０ｍｌ,,,,,,,single,Q00000
172386,172386,　ル　ヴォルカン　ココナッツ　７００ｍｌ,,,,,,,single,Q00000
172387,172387,　グヨ　クリスタル　キュンメル　７００ｍｌ,,,,,,,single,Q00000
172388,172388,　メラーナー　パルフェタムール　７００ｍｌ,,,,,,,single,Q00000
172391,172391,　モーリン　アールグレイ　７００ｍｌ,,,,,,,single,Q00000
172408,172408,　Ｅ－ＤＯＮ　にっこりマッコリ　黒豆味　ペット１Ｌ,,,,,,,single,AW0000
172409,172409,　コカレロ　ヴィーダ　７００ｍｌ,,,,,,,single,YX0000
172419,172419,　アルザス　リキュール　ポムヴェール　７００ｍｌ,,,,,,,single,Q00000
172430,172430,　ジファール　ライチリキュール　７００ｍｌ,,,,,,,single,YX0000
172435,172435,　ジファール　ココナッツ　７５０ｍｌ,,,,,,,single,YX0000
172436,172436,　ジファール　ホワイトカカオ　７００ｍｌ,,,,,,,single,YX0000
173002,173002,　東酒造　黒酒　金ラベル　ペット１．８Ｌ（灰持酒）,52629,0,0,,,,single,H06110
183004,183004,　宝　桂花陳酒　麗白　５００ｍｌ,,,,,,,single,Q00000
183014,183014,　キリン　茘枝酒　１．８Ｌ,,,,,,,single,Q00000
183016,183016,　キリン　珈琲酒　５００ｍｌ,,,,,,,single,Q00000
183021,183021,　芽台酒　壷５００ｍｌ（マオタイシュ）,,,,,,,single,Q00000
183053,183053,　紹興酒　塔牌　花彫　１８０ｍｌ,52810,20,20,,,,single,Q00000
183072,183072,　珍蔵紹興酒（白壷）５００ｍｌ,,,,,,,single,Q00000
183074,183074,　キリン　林檎酒１．８Ｌ,,,,,,,single,Q00000
181057,181057,　サントリー　ジムビームハイボール　ピーチハイボール３５０ｍｌ,,,,,,,single,Q00000
181063,181063,　オリオン　ＷＡＴＴＡ　カーブチー３５０ｍｌ,,,,,,,single,YX0000
181254,181254,　アサヒ　未来のレモンサワー　オリジナル３４５ｍｌ,,,,,,,single,YX0000
181255,181255,　アサヒ　未来のレモンサワー　プレーン３４５ｍｌ,,,,,,,single,YX0000
181258,181258,　サッポロ　濃いめのレモンサワー重ね檸檬３５０ｍｌ,,,,,,,single,Q00000
181299,181299,　アサヒ　贅沢搾りプレミアム　マスカット３５０ｍｌ,,,,,,,single,Q00000
181361,181361,　合同　直球勝負　ストロングドライ３５０ｍｌ,,,,,,,single,YC0000
181363,181363,　合同　直球勝負　ストロンググレープフルーツ５００ｍｌ,,,,,,,single,YC0000
181364,181364,　合同　直球勝負　ストロングドライ５００ｍｌ,,,,,,,single,YC0000
181368,181368,　キリン　華よい　白桃スパークリング３５０ｍｌ,51504,0,0,,,,single,Q00000
184016,184016,　サンガリア　チューハイ気分　グレープフルーツ　３５０ｍｌ,,,,,,,single,E11201
184018,184018,　サントリー　ほろよい　白ぶどう３５０ｍｌ,52619,0,0,,,,single,Q00000
184020,184020,×宝　カンチューハイＤＸ　たっぷりリンゴ　２５０,,,,,,,single,K05102
184023,184023,×サンガリア　チューハイ気分　ウメ　３５０ｍｌ,,,,,,,single,R06201
184038,184038,　タカラ　カンチューハイ　レモンペット　５００ｍｌ,,,,,,,single,YX0000
184059,184059,×アサヒカクテルＰ　マンゴーマイタイ３５０ｍｌ,,,,,,,single,K06204
184071,184071,　アサヒ　カクテルＰ　メロンバニラ３５０ｍｌ,,,,,,,single,M05201
184094,184094,　アサヒ　果実の瞬間　和梨　３５０ｍｌ,,,,,,,single,YC0000
184102,184102,×キリン　氷結　サワーレモン３５０ｍｌ,,,,,,,single,G02210
184122,184122,　サンガリア　みっくちゅじゅーちゅさわー３５０ｍｌ,,,,,,,single,E08201
184139,184139,　サントリー　ほろよい　ハピクルサワー３５０ｍｌ,,,,,,,single,YX0000
184148,184148,　サントリー　－１９６無糖　クリア７％　３５０ｍｌ,,,,,,,single,K07201
184157,184157,×宝　カンチューハイＤＸ　たっぷりＧＦ　２５０ｍｌ,,,,,,,single,K08103
184176,184176,×キリン　本搾り　四季柑３５０ｍｌ,,,,,,,single,R07201
184215,184215,×ジーマ　３４０ｍｌ,,,,,,,single,B03101
184228,184228,×サントリー　カロリ　地中海レモン　３５０ｍｌ,,,,,,,single,M05101
184238,184238,×サントリー　カロリ　白桃　３５０ｍｌ,,,,,,,single,M05103
184258,184258,　ハイリキ　レモン３５０ｍｌ缶,52506,0,0,,,,single,G02214
184261,184261,　サントリー　チューハイ烏龍割　３３５ｍｌ,,,,,,,single,M02208
184270,184270,×キリン　氷結　ゆずレモン３５０ｍｌ,,,,,,,single,M07101
184273,184273,×サントリー　ほろよい　はちみつレモン　３５０ｍｌ,,,,,,,single,Q00000
184296,184296,×スミノフアイスドライ２７５ｍｌ,,,,,,,single,M01311
184305,184305,×アサヒ　カクテルＰ　カシスオレンジ　３５０ｍｌ,,,,,,,single,M03403
184328,184328,　白鶴　ぷるぷる桃酒１９０ｍｌ,,,,,,,single,Q00000
184346,184346,　タカラ　焼酎ハイボール　ライム３５０ｍｌ,,,,,,,single,R09101
184349,184349,×ニッカ　シードル　ドライ７２０ｍｌ,,,,,,,single,Q00000
184392,184392,　アサヒ　カルピスサワー　３５０ｍｌ,,,,,,,single,G01103
184450,184450,　サントリー　ほろよい　アイスティーサワー　３５０ｍｌ,,,,,,,single,Q00000
184454,184454,×アサヒ　もぎたて　まるごと搾り　ぶどう３５０ｍｌ,,,,,,,single,Q00000
184461,184461,×スミノフアイス　ライムスプラッシュ２７５ｍｌ,,,,,,,single,K09106
184539,184539,　タカラ　焼酎ハイボール　ジンジャー　３５０ｍｌ,,,,,,,single,R08201
184544,184544,　サントリー　ソウルマッコリ　３５０ｍｌ,,,,,,,single,G02213
184546,184546,　キリン　本搾り　ピンクグレープフルーツ３５０ｍｌ,,,,,,,single,Q00000
184557,184557,×宝スッキリ果実のお酒　巨峰２５０ｍｌ,,,,,,,single,M05108
184558,184558,×宝　スッキリ果実のお酒　ライチ２５０ｍｌ,,,,,,,single,M01105
184577,184577,×サントリー　カロリ　マンゴー　３５０ｍｌ,,,,,,,single,AY1000
184584,184584,×キリン　ワインスプリッツァ　白　３５０ｍｌ,,,,,,,single,C10409
184628,184628,×キリン　ワインスプリッツァ　ロゼ　３５０ｍｌ,,,,,,,single,C11104
184653,184653,×白鶴ぷるぷる柚子酒スパークリングゼリー１９０ｍｌ,,,,,,,single,M01408
184695,184695,×アサヒ　カクテルＰ　ジントニック　３５０ｍｌ,,,,,,,single,M05202
184696,184696,×アサヒ　カクテルＰ　スクリューＤ　３５０ｍｌ,,,,,,,single,M05203
184697,184697,×アサヒ　カクテルＰ　ソルティドッグ　３５０ｍｌ,,,,,,,single,M05206
184712,184712,×キリン氷結　レモン　２５０ｍｌ,,,,,,,single,M08109
184725,184725,×サッポロバカルディモヒート２７５ｍｌ,,,,,,,single,H03205
184754,184754,×スカイブルー　２７５ｍｌ,,,,,,,single,B14102
184771,184771,×アサヒ　カクテルＰ　ピーチ＆オレンジ　３５０ｍｌ,,,,,,,single,K06205
184849,184849,　サントリー　ほろよい　冷やしパイン３５０ｍｌ,,,,,,,single,Q00000
184880,184880,　キリン　麒麟特製　レモンサワー　ＡＬＣ．９％３５０ｍｌ,51861,0,0,,,,single,YC0000
184884,184884,　キリン　麒麟特製　レモンサワー　ＡＬＣ．９％　５００ｍｌ,,,,,,,single,YC0000
184916,184916,×スミノフアイス　モスコミュール２７５ｍｌ,,,,,,,single,Q00000
185020,185020,×アサヒ　贅沢搾り　ぶどう３５０ｍｌ,,,,,,,single,YX0000
185086,185086,　サンガリア　まろやかいちご＆ミルクハイ３３０ｍｌ,,,,,,,single,Q00000
185094,185094,　アサヒ　贅沢搾り　キウイ３５０ｍｌ,51776,18,18,,,,single,YC0000
185138,185138,　ジーマ　缶　３３０ｍｌ,51778,24,24,,,,single,Q00000
185160,185160,　オリオン　ＷＡＴＴＡ　パイナップル３５０ｍｌ,,,,,,,single,YX0000
185245,185245,×スカイブルー　サニーオレンジ２７５ｍｌ瓶,,,,,,,single,Q00000
185316,185316,　サントリー　プレミアムハイボール山崎　芳醇な香りと奥深い余韻３５０ｍｌ,,,,,,,single,Q00000
185343,185343,　コカ・コーラ　檸檬堂　はちみつ３５０ｍｌ,,,,,,,single,Q00000
185399,185399,×キリン　氷結ストロング　サワーレモン３５０ｍｌ,,,,,,,single,M08308
185409,185409,×キリン　氷結ストロング　巨峰スパークリング３５０ｍｌ,,,,,,,single,G01105
185441,185441,×サントリー　こだわり酒場のレモンサワー　キリッと辛口５００ｍｌ,,,,,,,single,Q00000
185453,185453,　アサヒ　樽ハイ倶楽部　プレーンサワー３５０ｍｌ,,,,,,,single,Q00000
185538,185538,　いいちこ　下町のハイボール３５０ｍｌ,,,,,,,single,Q00000
185542,185542,　サントリー　ほろよい　シュワビタサワー３５０ｍｌ,,,,,,,single,Q00000
185543,185543,　サッポロ　レモン　ザ　リッチ　特製レモン３５０ｍｌ,,,,,,,single,Q00000
185552,185552,　サッポロ　濃いめのレモンサワー　３５０ｍｌ缶,,,,,,,single,Q00000
185553,185553,　サッポロ　濃いめのレモンサワー　缶　５００ｍｌ,51870,0,0,,,,single,YC0000
185563,185563,　オリオン　ＷＡＴＴＡ　パッションフルーツ３５０ｍｌ,,,,,,,single,YX0000
185618,185618,　オリオン　ＷＡＴＴＡ　無糖シークヮーサー３５０ｍｌ,,,,,,,single,YX0000
185629,185629,　サントリー　ほろよい　アセロラサワー３５０ｍｌ,,,,,,,single,Q00000
185668,185668,×アサヒ　贅沢搾りプレミアム　メロン３５０ｍｌ,,,,,,,single,Q00000
185707,185707,　キリン　氷結　無糖レモン　Ａｌｃ．９％　５００ｍｌ,,,,,,,single,Q00000
185708,185708,　サントリー　ワインカフェ　ワインソーダ　赤３５０ｍｌ,,,,,,,single,Q00000
185709,185709,　サントリー　ワインカフェ　ワインソーダ　白３５０ｍｌ,,,,,,,single,Q00000
185724,185724,×サントリー　クラフト－１９６℃　ひきたつみかん３５０ｍｌ,,,,,,,single,Q00000
185726,185726,　サントリー　クラフト－１９６℃　ひきたつりんご３５０ｍｌ,,,,,,,single,Q00000
185737,185737,×サッポロ　濃いめのレモンサワー　若檸檬３５０ｍｌ,,,,,,,single,Q00000
185799,185799,　アサヒ　贅沢搾りプレミアム　トマト３５０ｍｌ,,,,,,,single,Q00000
185835,185835,　キリン　氷結　無糖グレープフルーツ　Ａｌｃ．４％　３５０ｍｌ,,,,,,,single,Q00000
185874,185874,×若鶴　三郎丸蒸留所のスモーキーハイボール３５５ｍｌ,,,,,,,single,H04107
185933,185933,×コカコーラ　ジャックダニエル＆コカコーラ３５０ｍｌ,,,,,,,single,Q00000
185952,185952,　キリン　氷結　無糖シークヮーサー　ＡＬＣ．７％　３５０ｍｌ,,,,,,,single,Q00000
185960,185960,　アサヒ横丁ダルマサワー　特製レモン３５０ｍｌ,,,,,,,single,Q00000
185961,185961,　アサヒ横丁ダルマサワー　懐かしラムネサワー３５０ｍｌ,,,,,,,single,Q00000
210004,210004,×キリンボルヴィック５００ｍｌ,,,,,,,single,H03206
210005,210005,　ボルヴィック１．５Ｌ,,,,,,,single,H03202
210006,210006,　ブルボンイオンウォーター５００ｍｌ,,,,,,,single,M07105
210018,210018,　マルサンアイ　有機豆乳無調整１Ｌ,,,,,,,single,AY0000
210020,210020,　三田飲料　マンゴエード１Ｌ,,,,,,,single,Q00000
210028,210028,　三田飲料　ｐｌｕｓ　天使のやさしさ乳酸菌１Ｌ,,,,,,,single,Q00000
210033,210033,　三田飲料　アセロラエード１Ｌ,,,,,,,single,Q00000
210039,210039,　コカコーラ　いろはす　みかん５４０ｍｌ,,,,,,,single,Q00000
210044,210044,×キリンアルカリイオンの水２Ｌペット,,,,,,,single,AA0050
210055,210055,　モナン　ポワールシロップ　洋ナシ７００ｍｌ,,,,,,,single,Q00000
210059,210059,　森永　甘酒１Ｌ,,,,,,,single,Q00000
210060,210060,×サントリー草原物語ミルク１９０ｇ,,,,,,,single,N01105
210062,210062,　モナン　ホワイトチョコレートソース５００ｍｌ,,,,,,,single,Q00000
210063,210063,　八海山麹だけでつくったあまさけ８２５ｇ,,,,,,,single,AW0000
210065,210065,　モナン　ココナッツシロップ７００ｍｌ,,,,,,,single,Q00000
210070,210070,　三田飲料　ぶどうおろし１Ｌ,,,,,,,single,Q00000
210073,210073,　カルピス　カルピスソーダ５００ｍｌペット,,,,,,,single,YC0000
210079,210079,×アサヒシロップ　もも６００ｍｌ,51730,0,0,,,,single,YX0000
210085,210085,×アサヒシロップ　カシス６００ｍｌ,,,,,,,single,YX0000
210089,210089,　モナン　シロップ　チェリー７００ｍｌ,,,,,,,single,Q00000
210091,210091,　サンペレグリノ２５０ｍｌ,,,,,,,single,M06305
210092,210092,　モナンシロップ　シュガー７００ｍｌ,,,,,,,single,Q00000
210096,210096,　スミダ飲料　エナジーコンク１Ｌ,,,,,,,single,Q00000
210115,210115,　三田飲料　マスカットエード１Ｌ,,,,,,,single,Q00000
210119,210119,　三田飲料　ゼリードリンク　ふるっと黒糖１Ｌ,,,,,,,single,Q00000
210120,210120,　三田飲料　パッションフルーツエード１Ｌ,,,,,,,single,Q00000
210121,210121,　モナン　ブルーベリー７００ｍｌ,,,,,,,single,Q00000
210124,210124,　三田飲料　ゼリードリンク　ふるっとハチミツ１Ｌ,,,,,,,single,Q00000
210133,210133,　三田飲料　かぼすエード１Ｌ,,,,,,,single,Q00000
210134,210134,　三田飲料　りんごおろし１Ｌ,,,,,,,single,Q00000
210140,210140,　三田飲料　アロエおろし１Ｌ,,,,,,,single,Q00000
210147,210147,　三田飲料　ｐｌｕｓ　食物繊維とビタミンＣ　りんご１Ｌ,,,,,,,single,Q00000
210148,210148,　三田飲料　ぜいたく高知ゆず１Ｌ,52222,0,0,,,,single,Q00000
210150,210150,　三田飲料　ぜいたく宮崎日向夏１Ｌ,,,,,,,single,Q00000
210158,210158,　中村商店　キャプテン　ライムシロップ６００ｍｌ,,,,,,,single,Q00000
210159,210159,　三田飲料クランベリーエード１Ｌ,51747,0,0,,,,single,Q00000
210175,210175,×オーシャンスプレークランベリー９００ｍｌペット,,,,,,,single,R02207
210185,210185,　モナン　グリーンバナナシロップ７００ｍｌ,,,,,,,single,Q00000
210189,210189,　モナン　パイナップルシロップ７００ｍｌ,,,,,,,single,Q00000
210193,210193,　ポッカ業務用レモン５Ｌ,,,,,,,single,Q00000
210200,210200,　三田飲料　カクテルマジック　カシス１Ｌ,,,,,,,single,Q00000
210201,210201,　三田飲料　カクテルマジック　ライチ,,,,,,,single,Q00000
210202,210202,　三田飲料　ライチおろし１Ｌ,,,,,,,single,Q00000
210204,210204,　モナン　コーディアルライム７００ｍｌ,,,,,,,single,Q00000
210214,210214,　三田飲料　カクテルマジック　さくら１Ｌ,,,,,,,single,Q00000
210234,210234,　モナン　ピーチ　フルーツピューレＭＩＸ１Ｌ,,,,,,,single,Q00000
210235,210235,　三田飲料　ブルーベリーエード１Ｌ,,,,,,,single,Q00000
210236,210236,　モナン　ラズベリー　フルーツピューレＭＩＸ１Ｌ,,,,,,,single,Q00000
210242,210242,　三田飲料　ブラッドオレンジエード１Ｌ,,,,,,,single,Q00000
210249,210249,　三田飲料　ｐｌｕｓコラーゲン　キウイ１Ｌ,,,,,,,single,Q00000
210260,210260,　三田飲料　カクテルマジック　ジントニック１Ｌ,51750,0,0,,,,single,Q00000
210264,210264,　三田飲料　マロンシロップ１Ｌ,,,,,,,single,Q00000
210273,210273,　スミダ飲料　白ぶどう＆コラーゲンエード１Ｌ,,,,,,,single,Q00000
210277,210277,　ポッカ　お酒にプラス　ライム５４０ｍｌ,,,,,,,single,Q00000
210290,210290,　勝水郷の恵み　天然水５００ｍｌ,,,,,,,single,Z01102
210291,210291,　三田飲料　さくらんぼエード１Ｌ,,,,,,,single,Q00000
210300,210300,×サントリー　天然水　自販機用５５０ｍｌ,,,,,,,single,F07000
210306,210306,　コカコーラ　ファン　ウーロン茶１０倍シロップ　１ガロン３．７８Ｌ,,,,,,,single,AW0000
210313,210313,　モナン　シロップ　ワイルドベリー７００ｍｌ,,,,,,,single,Q00000
210320,210320,　モナン　グァバ７００ｍｌ,,,,,,,single,Q00000
210321,210321,　モナン　ウォーターメロンシロップ７００ｍｌ,,,,,,,single,Q00000
210326,210326,　モナン　ヨーグルトフラッペベース１Ｋｇ,,,,,,,single,Q00000
210330,210330,　アサヒ　おいしい水　富士山ＰＥＴ　６００ｍｌ,,,,,,,single,Q00000
210331,210331,　モナンシロップ　グリーンアップル　フルーツミックス１Ｌ,,,,,,,single,Q00000
210332,210332,　モナン　ビター７００ｍｌ,,,,,,,single,Q00000
210334,210334,　モナン　ピーチティーシロップ７００ｍｌ,,,,,,,single,Q00000
210350,210350,　ポッカサッポロ　おしるこ１９０ｇ,,,,,,,single,G01411
210351,210351,　コカコーラ　いろはす　もも５４０ｍｌ,,,,,,,single,Q00000
210362,210362,　五洲薬品　北陸かがやき天然水５００ｍｌ,,,,,,,single,YX0000
210378,210378,　サントリー　塩のはちみつレモン４９０ｍｌ（冷凍兼用）,,,,,,,single,YX0000
210385,210385,　中村商店キャプテン　青りんごシロップ６００ｍｌ,,,,,,,single,Q00000
210388,210388,×エコファームみかた　休売　はちみつ梅ウォーター　グッジョブ５００ｍｌ,,,,,,,single,YX0000
210389,210389,　モナン　トロピカルアイランド　シロップ７００ｍｌ,,,,,,,single,Q00000
210407,210407,　カルピスウォーター２８０ｍｌＰＥＴ,,,,,,,single,Q00000
210419,210419,　コカコーラミニッツメイドオレンジ　果汁３０％３ガロン,,,,,,,single,Z02104
210470,210470,　モナン　フジリンゴ　フルーツミックス１Ｌ,,,,,,,single,Q00000
210474,210474,　若狭三方ビバレッジＢＥＮＩシロップ２４０ｇ,,,,,,,single,YX0000
210496,210496,　カルピス　カルピスウォーター　自販機用４９０ｍｌＰＥＴ,,,,,,,single,Q00000
210504,210504,　モナン　グレープフルーツ７００ｍｌ,,,,,,,single,Q00000
210507,210507,　コカコーラ　いろはす　塩とれもん５４０ｍｌ,,,,,,,single,Q00000
210511,210511,　モナン　レモンジンジャー７００ｍｌ,,,,,,,single,Q00000
210514,210514,　三田飲料　三田乃郷　宮崎グレープフルーツ６００ｍｌ,,,,,,,single,Q00000
210522,210522,　サントリー　野菜と果実ミックス　１ガロン３．７８Ｌ,,,,,,,single,YX0000
210525,210525,　コカコーラ　ＭＭぷるんぷるんＱｏｏ　マスカット味１２５ｇパウチ,,,,,,,single,Q00000
210526,210526,　コカコーラ　ＭＭぷるんぷるんＱｏｏ　もも味１２５ｇパウチ,52289,12,12,,,,single,Q00000
210548,210548,　中村商店　キャプテン　プレミアム佐藤錦さくらんぼ６００ｍｌ,,,,,,,single,Q00000
210555,210555,　中村商店　キャプテン　宇治茶シロップ６００ｍｌ,,,,,,,single,Q00000
210556,210556,　中村商店　キャプテン　ブルーシロップ６００ｍｌ,,,,,,,single,Q00000
210557,210557,　中村商店　キャプテン　イチゴシロップ６００ｍｌ,,,,,,,single,Q00000
210559,210559,　中村商店　キャプテン　プレミアムシャインマスカット６００ｍｌ,,,,,,,single,Q00000
210560,210560,　三田飲料　北海道メロンエード１Ｌ,,,,,,,single,Q00000
210568,210568,　中村商店　キャプテン　マスカット６００ｍｌ,,,,,,,single,Q00000
210569,210569,　中村商店　キャプテン　グァバ６００ｍｌ,,,,,,,single,Q00000
210578,210578,　三田飲料　チリシロップ３００ｍｌ,,,,,,,single,Q00000
210579,210579,　三田飲料　レッドビター３００ｍｌ,,,,,,,single,Q00000
210588,210588,　サントリー　山崎の水　発泡３３０ｍｌ,,,,,,,single,Q00000
210608,210608,　明治　明治フルーツ２２０ｍｌ,51565,72,72,,,,single,YX0000
210619,210619,　森永　おいしい牛乳１Ｌ,52137,15,15,,,,single,AY0000
210630,210630,　モナン　ジャスミンシロップ７００ｍｌ,,,,,,,single,Q00000
210631,210631,　モナン　レモンティーシロップ７００ｍｌ,,,,,,,single,Q00000
210648,210648,　三田飲料　ｐｌｕｓ　ローヤルゼリーとビタミンＣ　はちみつレモン１Ｌ,,,,,,,single,Q00000
210649,210649,　スミダ飲料　コーラベース　１Ｌ,,,,,,,single,Q00000
210652,210652,　コカコーラ　ＭＭぷるんぷるんＱｏｏ　みかん味１２５ｇパウチ,,,,,,,single,Q00000
210654,210654,×キリン　世界のＫｉｔｃｈｅｎから　麦のカフェ　ＣＥＢＡＤＡ６００ｍｌ,,,,,,,single,Q00000
210670,210670,　雪印メグミルク　ＬＬ北海道牛乳１Ｌ,,,,,,,single,AY0000
210675,210675,　スミダ飲料　やまもも＆コラーゲン　コンク　ＰＢ（和民様）５００ｍｌ,,,,,,,single,YX0000
210689,210689,　中村商店　キャプテン　カフェスタイルショコラ６００ｍｌ,,,,,,,single,Q00000
210694,210694,　大塚　ボディメンテ　ドリンク５００ｍｌＰＥＴ,52520,0,0,,,,single,Q00000
210702,210702,　モナン　キウイ　フルーツミックス１Ｌ,,,,,,,single,Q00000
210705,210705,　モナン　パイン　フルーツミックス　１Ｌ,,,,,,,single,Q00000
210724,210724,　コカコーラ　ミニッツメイド　アップル　１ガロン３．７８Ｌ,,,,,,,single,AW0000
210726,210726,　沢の鶴　板粕２００ｇ,,,,,,,single,AY0000
210735,210735,　モナン　トリプルセックキュラソウ　シロップ７００ｍｌ,,,,,,,single,Q00000
210747,210747,　キリン　カラダＦＲＥＥ３５０ｍｌ,,,,,,,single,M08312
210758,210758,　三田飲料　カクテルマジック　梅１Ｌ,,,,,,,single,Q00000
210763,210763,　三田飲料　ＨＩ！手搾り感覚レモン１Ｌ,,,,,,,single,Q00000
210767,210767,　三田飲料　檸檬しらっぷ１Ｌ,,,,,,,single,Q00000
210774,210774,　モナン　アジアンレモングラス７００ｍｌ,,,,,,,single,Q00000
210776,210776,　ポッカサッポロ　スポーツウォーター５５０ｍｌＰＥＴ,,,,,,,single,Q00000
210782,210782,　モナン　ホワイトチョコレート７００ｍｌ,,,,,,,single,Q00000
210788,210788,　モナン　ブルーベリー　フルーツミックス１Ｌ,,,,,,,single,Q00000
210806,210806,　中村商店　キャプテン　メロンシロップ６００ｍｌ,,,,,,,single,Q00000
210809,210809,　三田飲料　カクテルマジック　モヒート６００ｍｌ,,,,,,,single,Q00000
210811,210811,×スミダ飲料　ガムレモ（和民様）５００ｍｌ,,,,,,,single,YX0000
210822,210822,　中村商店　キャプテン　ぽんかん６００ｍｌ,,,,,,,single,Q00000
210823,210823,　中村商店　キャプテン　バナナ６００ｍｌ,,,,,,,single,Q00000
210824,210824,　三田飲料　カクテルマジック　トマト１Ｌ,,,,,,,single,Q00000
210840,210840,×アサヒ　ビアリー３５０ｍｌ,,,,,,,single,E03206
210845,210845,　サンガリア　ポストニックウォーター５００ｍｌ,,,,,,,single,YX0000
210852,210852,　大塚製薬　ポカリスエット３００ｍｌペット,52631,0,0,,,,single,Q00000
210853,210853,　モナン　グルメソースキャラメル５００ｍｌ,,,,,,,single,Q00000
210854,210854,　モナン　チャイティーシロップ７００ｍｌ,,,,,,,single,Q00000
210861,210861,　中村商店　キャプテン　カシス６００ｍｌ,,,,,,,single,G03313
210862,210862,　サントリー　天然水　うめソルティ５４０ｍｌ,,,,,,,single,YX0000
210870,210870,　華セレクト梅いきいき５００ｍｌ,,,,,,,single,A99999
210874,210874,　金澤やまぎし養蜂場　梅みつ　瓶２００ｍｌ（営業部専用）,,,,,,,single,YX0000
210889,210889,　サンカフェブラックＢ２５００ｇ,,,,,,,single,YX0000
210892,210892,　中村商店　キャプテン　パッションフルーツ６００ｍｌ,,,,,,,single,Q00000
210899,210899,　中村商店　キャプテン　大人のメロンソーダのもと２００ｍｌ,,,,,,,single,Q00000
210900,210900,　中村商店　キャプテン無糖レモン　紙１Ｌ,,,,,,,single,Q00000
210905,210905,　モナン　オレンジスピリッツシロップ７００ｍｌ,,,,,,,single,Q00000
210906,210906,　モナン　オレンジ　フルーツミックス１Ｌ,,,,,,,single,Q00000
210908,210908,　１８８３メゾンＲ　ストロベリーシロップ　１Ｌ,,,,,,,single,YX0000
210909,210909,　１８８３メゾンＲ　モヒートミントシロップ　１Ｌ,,,,,,,single,YX0000
210910,210910,　１８８３メゾンＲ　ライムシロップ　１Ｌ,,,,,,,single,YX0000
210911,210911,　１８８３メゾンＲ　レモンシロップ　１Ｌ,,,,,,,single,YX0000
210912,210912,　１８８３メゾンＲ　ラズベリーシロップ　１Ｌ,,,,,,,single,YX0000
210913,210913,　１８８３メゾンＲ　バイオレットシロップ　１Ｌ,,,,,,,single,YX0000
210916,210916,　モナン　ウィリアムズペア　フルーツピューレフルーツＭＩＸ１Ｌ,,,,,,,single,Q00000
210917,210917,　スミダ飲料　４×グレープ１Ｌ,,,,,,,single,Q00000
210921,210921,　サンガリア　伊賀の天然水６００ｍｌ,,,,,,,single,YX0000
210929,210929,　日清ヨーク　十勝　のむヨーグルト９００ｇ,52138,6,6,,,,single,AY0000
211001,211001,×キリンレモン２００ｍｌ瓶,,,,,,,single,B08102
211013,211013,　ビタモン　レモネード７５０ｍｌ,,,,,,,single,Q00000
211015,211015,×コカコーラ１．５Ｌペット,,,,,,,single,K07104
211018,211018,×コカコーラ　ファンタ　グレープ１．５Ｌペット,,,,,,,single,K07303
211040,211040,　×完売６月まで　木田ちそサイダー２５０ｍｌ,,,,,,,single,Q00000
211042,211042,　キリン　レモン３５０ｍｌ缶,,,,,,,single,Q00000
211049,211049,　サントリー　キャレブズコーラ　２００ｍｌリターナブル瓶,,,,,,,single,Q00000
211054,211054,　コカコーラ　ファンタ　グレープ１６０ｍｌ,,,,,,,single,Q00000
211057,211057,　ハタ鉱泉よいこの泡びぃー３３０ｍｌ,,,,,,,single,C11102
211069,211069,　サッポロ　リボンタンサン瓶１９０ｍｌ,,,,,,,single,B08101
211071,211071,×コカコーラ　カナダドライ　トニックウォーター瓶２０７ｍｌ,,,,,,,single,B01205
211118,211118,×ファンタ　グレープ瓶２００ｍｌ,,,,,,,single,C10101
211123,211123,　ボトルグリーン　ザクロ＆エルダーフラワー２７５ｍｌ,,,,,,,single,Q00000
211144,211144,　サントリージンジャーエール２００ｍｌ瓶,,,,,,,single,C06104
211151,211151,　サントリーＣＣレモン　リフレッシュゼロ５００ｍｌ,,,,,,,single,C09205
211157,211157,　サントリー　ペプシ１．５Ｌ,,,,,,,single,Q00000
211168,211168,　サントリー　ペプシ生　ＢＩＧ　ＺＥＲＯ６００ｍｌＰＥＴ,,,,,,,single,YX0000
211174,211174,　アサヒ　十六茶６６０ｍｌペット,,,,,,,single,D09205
