JXフォルダ,ファイル名,JX伝票番号,店舗CD,倉庫名,JX仕入先CD,仕入先名,発注日,納品日,JANコード,JX商品CD,JX商品名,DB商品CD,DB商品名,入数,入荷ケース,入荷バラ,入荷総数,入荷予定伝票,発注数,発注単位,予定仕入先名,商品登録
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000213,0007,光陽店,0010,カナカン(株),260507,260507,4901777008670,490177,Ｓ　赤玉スイートワイン赤　　　　　１８００ＭＬ　,153026,◎サントリー　赤玉スイートキング　赤　１．８Ｌ,6,0,0,0,26050700217,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000213,0007,光陽店,0010,カナカン(株),260507,260507,4901777425620,490177,フレシネ　コルドンネグロ　　　　　７５０ＭＬ　　,155081,　フレシネ　コルドンネグロ　７５０ｍｌ,12,0,0,0,26050700218,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000219,0007,光陽店,0010,カナカン(株),260507,260507,4904230064800,490423,サンタＨ　アルパカＣＡメルローＢ　３Ｌ　　　　　,157886,　アルパカ　カベルネメルロ　３Ｌ,4,0,0,0,26050700219,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000219,0007,光陽店,0010,カナカン(株),260507,260507,4904230008835,490423,ハイリキ　プレーン瓶　　　　　　　１Ｌ　　　　　,184084,　ハイリキ　プレーン瓶　１Ｌ,6,0,0,0,20260507976,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000219,0007,光陽店,0010,カナカン(株),260507,260507,4901777344259,490177,Ｓ　ほろよいハピクルサワー缶　　　３５０ＭＬ　　,184139,　サントリー　ほろよい　ハピクルサワー３５０ｍｌ,24,0,0,0,26050700221,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000219,0007,光陽店,0010,カナカン(株),260507,260507,4901777255036,490177,Ｓ　トリスハイボール６缶　　　　　３５０ＭＬＸ６,184335,　サントリー　トリスハイボール　缶３５０ｍｌ,6,0,0,0,26050700222,24,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000219,0007,光陽店,0010,カナカン(株),260507,260507,4904230052326,490423,アサヒ　贅沢搾り桃缶　　　　　　　３５０ＭＬ　　,184433,　アサヒ　贅沢搾り　桃３５０ｍｌ,24,0,0,0,26050700223,2,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000219,0007,光陽店,0010,カナカン(株),260507,260507,4901777241497,490177,Ｓ　－１９６℃Ｓ０無糖ドライ６缶　３５０ＭＬＸ６,184722,　サントリー　－１９６ストロングゼロ　ドライ　３５０ｍｌ,6,0,0,0,26050700224,24,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000225,0007,光陽店,0010,カナカン(株),260507,260507,4901777207202,490177,Ｓ　角ハイボール缶　　　　　　　　５００ＭＬ　　,184770,　サントリー　角ハイボール　５００ｍｌ,24,0,0,0,26050700225,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000225,0007,光陽店,0010,カナカン(株),260507,260507,4901777435964,490177,Ｓ　－１９６Ｗレモン６缶　　　　　３５０ＭＬＸ６,185099,　サントリー　－１９６　レモン３５０ｍｌ,24,0,0,0,26050700226,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000225,0007,光陽店,0010,カナカン(株),260507,260507,4901777337015,490177,Ｓ　こだわり酒場レモンサワー６缶　３５０ＭＬＸ６,185195,　サントリー　こだわり酒場のレモンサワー３５０ｍｌ,6,0,0,0,26050700227,48,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000225,0007,光陽店,0010,カナカン(株),260507,260507,4901777409767,490177,Ｓ　－１９６℃無糖Ｗシークヮーサ　３５０ＭＬ　　,185249,　サントリー　－１９６無糖　ダブルシークヮーサー３５０ｍｌ,24,0,0,0,26050700228,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000225,0007,光陽店,0010,カナカン(株),260507,260507,4901777375024,490177,Ｓ　レモンサワー濃い旨６缶　　　　３５０ＭＬＸ６,185715,　サントリー　こだわり酒場のレモンサワー　濃い旨３５０ｍｌ,6,0,0,0,26050700229,48,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000225,0007,光陽店,0010,カナカン(株),260507,260507,4901777384248,490177,Ｓ　翠ジンソーダ６缶　　　　　　　３５０ＭＬＸ６,185720,×サントリー　翠ジンソーダ３５０ｍｌ,6,0,0,0,26050700230,72,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000232,0007,光陽店,0010,カナカン(株),260507,260507,4941221900204,494122,日本Ｂ　龍馬１８６５缶ノンアル　　３５０ＭＬ　　,211245,　日本ビール　龍馬　１８６５３５０ｍｌ,24,0,0,0,26050700232,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000232,0007,光陽店,0010,カナカン(株),260507,260507,4901777222212,490177,Ｓ　のんある気分カシスオレンジ　　３５０ＭＬ　　,211308,　サントリー　のんある気分　カシスオレンジテイスト缶３５０ｍｌ,24,0,0,0,26050700233,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000232,0007,光陽店,0010,カナカン(株),260507,260507,4901777393738,490177,Ｓ　プレモル６缶　　　　　　　　　５００ＭＬＸ６,143022,　サントリー　プレミアムモルツ５００ｍｌ,6,0,0,0,26050700211,24,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000232,0007,光陽店,0010,カナカン(株),260507,260507,4901777375024,490177,Ｓ　レモンサワー濃い旨６缶　　　　３５０ＭＬＸ６,185715,　サントリー　こだわり酒場のレモンサワー　濃い旨３５０ｍｌ,6,0,0,0,26050700229,48,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000232,0007,光陽店,0010,カナカン(株),260507,260507,4901777255036,490177,Ｓ　トリスハイボール６缶　　　　　３５０ＭＬＸ６,184335,　サントリー　トリスハイボール　缶３５０ｍｌ,6,0,0,0,26050700222,24,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000232,0007,光陽店,0010,カナカン(株),260507,260507,4901004006684,490100,オリオン　ドラフト６缶　　　　　　３５０ＭＬＸ６,143114,　沖縄　オリオン　ザ・ドラフト３５０ｍｌ,6,0,0,0,26050700212,48,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000242,0008,プラザ店,0010,カナカン(株),260507,260507,4902650047410,490265,白鶴　サケパックまる辛口　　　　　２Ｌ　　　　　,114131,　白鶴まる辛口パック２Ｌ,6,0,0,0,26050700242,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000242,0008,プラザ店,0010,カナカン(株),260507,260507,4901777280076,490177,Ｓ　トリスウイスキーペット　　　　２７００ＭＬ　,131137,　サントリートリス　クラシック２．７Ｌ,6,0,0,0,26050700244,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000242,0008,プラザ店,0010,カナカン(株),260507,260507,4901777280090,490177,Ｓ　トリスウイスキーペット　　　　４Ｌ　　　　　,131145,　サントリートリス　クラシック４Ｌ,4,0,0,0,26050700245,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000242,0008,プラザ店,0010,カナカン(株),260507,260507,4901777284364,490177,Ｓ　角瓶　　　　　　　　　　　　　１９２０ＭＬ　,131194,　サントリー角瓶　ペット　１．９２Ｌ,6,0,0,0,26050700246,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000242,0008,プラザ店,0010,カナカン(株),260507,260507,5010093259006,501009,ティーチャーズ　　　　　　　　　　７００ＭＬ　　,132049,　ティーチャーズ　ハイランドクリーム　７００ｍｌ,12,0,0,0,26050700247,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000242,0008,プラザ店,0010,カナカン(株),260507,260507,5000299635728,500029,シーバスリーガル　匠リザーブ１２　７００ＭＬ　　,135096,　シーバスリーガル匠　リザーブ１２年　７００ｍｌ,6,0,0,0,26050700248,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000249,0008,プラザ店,0010,カナカン(株),260507,260507,4901777392991,490177,Ｓ　香るエール６缶　　　　　　　　５００ＭＬＸ６,142070,　サントリー　プレミアムモルツ　香るエール５００ｍｌ,6,0,0,0,26050700249,24,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000249,0008,プラザ店,0010,カナカン(株),260507,260507,4901004059093,490100,アサヒ　ＳＤ６缶生ジョッキ缶　　　４８５ＭＬＸ６,142496,×アサヒ　スーパードライ　生ジョッキ缶　大生４８５ｍｌ,6,0,0,0,26050700250,72,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000249,0008,プラザ店,0010,カナカン(株),260507,260507,4901004062499,490100,アサヒ　ザビタリスト６缶　　　　　３５０ＭＬＸ６,142764,　アサヒ　ザ・ビタリスト３５０ｍｌ,6,0,0,0,26050700251,264,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000249,0008,プラザ店,0010,カナカン(株),260507,260507,4901004034427,490100,アサヒ　クリアＡ贅沢ゼロ６缶　　　５００ＭＬＸ６,147199,　アサヒ　クリアアサヒ　贅沢ゼロ５００ｍｌ,6,0,0,0,26050700252,72,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000249,0008,プラザ店,0010,カナカン(株),260507,260507,4901777430426,490177,Ｓ　酒場タコハイつぶれ梅６缶　　　３５０ＭＬＸ６,181157,　サントリー　こだわり酒場のタコハイ　つぶれ梅３５０ｍｌ,6,0,0,0,26050700253,24,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000249,0008,プラザ店,0010,カナカン(株),260507,260507,4902102156684,490210,檸檬堂　甘くない檸檬堂無糖檸檬す　３５０ＭＬ　　,181187,　コカ・コーラ　檸檬堂　甘くない檸檬堂　無糖　レモンとすだち３５０ｍｌ,24,0,0,0,26050700254,2,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000255,0008,プラザ店,0010,カナカン(株),260507,260507,4904230052289,490423,アサヒ　贅沢搾りＧＦ缶　　　　　　３５０ＭＬ　　,184416,　アサヒ　贅沢搾り　グレープフルーツ３５０ｍｌ,24,0,0,0,26050700255,2,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000255,0008,プラザ店,0010,カナカン(株),260507,260507,4902102157667,490210,檸檬堂　定番レモン　　　　　　　　３５０ＭＬ　　,185341,　コカ・コーラ　檸檬堂　定番３５０ｍｌ,24,0,0,0,26050700256,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000255,0008,プラザ店,0010,カナカン(株),260507,260507,4901777375024,490177,Ｓ　レモンサワー濃い旨６缶　　　　３５０ＭＬＸ６,185715,　サントリー　こだわり酒場のレモンサワー　濃い旨３５０ｍｌ,6,0,0,0,26050700257,96,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000255,0008,プラザ店,0010,カナカン(株),260507,260507,4901777384248,490177,Ｓ　翠ジンソーダ６缶　　　　　　　３５０ＭＬＸ６,185720,×サントリー　翠ジンソーダ３５０ｍｌ,6,0,0,0,26050700258,96,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000255,0008,プラザ店,0010,カナカン(株),260507,260507,4901777404786,490177,Ｓ　－１９６℃無糖ダブルＧＦ缶　　３５０ＭＬ　　,185982,　サントリー　－１９６無糖　グレープフルーツ３５０ｍｌ,24,0,0,0,26050700259,2,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000255,0008,プラザ店,0010,カナカン(株),260507,260507,4901777260825,490177,Ｓ　のんある気分梅酒サワー　　　　３５０ＭＬ　　,251005,　サントリー　のんある気分　梅酒サワーテイスト　紀州梅３５０ｍｌ,24,0,0,0,26050700264,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000278,0009,ヴィオ店,0010,カナカン(株),260507,260507,4901777411975,490177,Ｓ　無添加Ｗ黒葡萄ポリフェ首掛有　７２０ＭＬ　　,151564,　酸化防止剤無添加　黒ぶどうポリフェノール　７２０ｍｌ,12,0,0,0,26050700278,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000278,0009,ヴィオ店,0010,カナカン(株),260507,260507,4901777215214,490177,Ｓ　ソウルマッコリ　　　　　　　　１Ｌ　　　　　,172125,　サントリー　ソウルマッコリ　ペット　１Ｌ,12,0,0,0,26050700279,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000278,0009,ヴィオ店,0010,カナカン(株),260507,260507,8801048178209,880104,眞露　チャミスルマスカット　　　　３６０ＭＬ　　,172149,　眞露　チャミスル　マスカット３６０ｍｌ,20,0,0,0,26050700280,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000278,0009,ヴィオ店,0010,カナカン(株),260507,260507,4901777375505,490177,Ｓ　ほろよいレモみかん缶　　　　　３５０ＭＬ　　,184155,　サントリー　ほろよい　レモみかん３５０ｍｌ,24,0,0,0,26050700281,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000278,0009,ヴィオ店,0010,カナカン(株),260507,260507,4901777345430,490177,Ｓ　こだわり酒場レモンサワー６缶　５００ＭＬＸ６,185196,　サントリー　こだわり酒場のレモンサワー５００ｍｌ,6,0,0,0,26050700282,24,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000278,0009,ヴィオ店,0010,カナカン(株),260507,260507,4901777349216,490177,Ｓ　オールフリー６缶　　　　　　　２５０ＭＬＸ６,251003,　サントリーオールフリー２５０ｍｌ,6,0,0,0,26050700293,24,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000294,0009,ヴィオ店,0010,カナカン(株),260507,260507,4901777260825,490177,Ｓ　のんある気分梅酒サワー　　　　３５０ＭＬ　　,251005,　サントリー　のんある気分　梅酒サワーテイスト　紀州梅３５０ｍｌ,24,0,0,0,26050700294,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000294,0009,ヴィオ店,0010,カナカン(株),260507,260507,4901777375505,490177,Ｓ　ほろよいレモみかん缶　　　　　３５０ＭＬ　　,184155,　サントリー　ほろよい　レモみかん３５０ｍｌ,24,0,0,0,26050700281,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000294,0009,ヴィオ店,0010,カナカン(株),260507,260507,4901777260825,490177,Ｓ　のんある気分梅酒サワー　　　　３５０ＭＬ　　,251005,　サントリー　のんある気分　梅酒サワーテイスト　紀州梅３５０ｍｌ,24,0,0,0,26050700294,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000294,0009,ヴィオ店,0010,カナカン(株),260507,260507,4901777280090,490177,Ｓ　トリスウイスキーペット　　　　４Ｌ　　　　　,131145,　サントリートリス　クラシック４Ｌ,4,0,0,0,26050700275,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000294,0009,ヴィオ店,0010,カナカン(株),260507,260507,4901777321632,490177,Ｓ　響ブレンダーズチョイス　　　　７００ＭＬ　　,131168,　サントリー　響　ブレンダーズチョイス　７００ｍｌ,12,0,0,0,26050700276,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000294,0009,ヴィオ店,0010,カナカン(株),260507,260507,4901777215214,490177,Ｓ　ソウルマッコリ　　　　　　　　１Ｌ　　　　　,172125,　サントリー　ソウルマッコリ　ペット　１Ｌ,12,0,0,0,26050700279,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000298,0010,敦賀店,0010,カナカン(株),260507,260507,4942068001017,494206,天狗舞　山廃純米　　　　　　　　　１８００ＭＬ　,113005,　天狗舞　山廃純米１．８Ｌ,6,0,0,0,26050700298,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000298,0010,敦賀店,0010,カナカン(株),260507,260507,4973074020013,497307,神楽　くろうま２５°パック　　　　１８００ＭＬ　,122343,　２５°くろうまパック１．８Ｌ（麦）,6,0,0,0,26050700300,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000298,0010,敦賀店,0010,カナカン(株),260507,260507,4973074007687,497307,神楽　くろうま長期貯蔵２５°Ｐ　　１８００ＭＬ　,122374,　２５°くろうま　長期貯蔵パック１．８Ｌ（麦）,6,0,0,0,26050700301,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000298,0010,敦賀店,0010,カナカン(株),260507,260507,4992283002139,499228,大口　黒伊佐錦２５°　　　　　　　１８００ＭＬ　,122430,　２５°黒伊佐錦（芋）１．８Ｌ,6,0,0,0,26050700302,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000298,0010,敦賀店,0010,カナカン(株),260507,260507,4989489141014,498948,山元　さつま五代　２５°瓶　　　　１８００ＭＬ　,122441,　２５°さつま五代（芋）１．８Ｌ,6,0,0,0,26050700303,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000298,0010,敦賀店,0010,カナカン(株),260507,260507,4972776941954,497277,霧島　黒霧島２５°瓶　　　　　　　１８００ＭＬ　,122442,　２５°黒霧島（芋）１．８Ｌ,6,0,0,0,26050700304,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000305,0010,敦賀店,0010,カナカン(株),260507,260507,4939222527018,493922,町田　里の曙奄美の杜箱無　　　　　７２０ＭＬ　　,122621,　２５°里の曙　奄美の杜（黒糖）７２０ｍｌ,12,0,0,0,26050700305,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000305,0010,敦賀店,0010,カナカン(株),260507,260507,4972776946959,497277,霧島　チューパック黒霧島２５°　　１８００ＭＬ　,122646,　２５°黒霧島（芋）パック１．８Ｌ,6,0,0,0,26050700306,6,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000305,0010,敦賀店,0010,カナカン(株),260507,260507,4972776180025,497277,霧島　チューパック赤霧島２５°　　１８００ＭＬ　,123661,　２５°赤霧島パック１．８Ｌ（芋）,6,0,0,0,26050700307,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000305,0010,敦賀店,0010,カナカン(株),260507,260507,4972776210081,497277,霧島　茜霧島２５°Ｐ　　　　　　　１８００ＭＬ　,123943,　２５°茜霧島　パック１．８Ｌ（芋）,6,0,0,0,26050700308,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000305,0010,敦賀店,0010,カナカン(株),260507,260507,4901777280090,490177,Ｓ　トリスウイスキーペット　　　　４Ｌ　　　　　,131145,　サントリートリス　クラシック４Ｌ,4,0,0,0,26050700309,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000305,0010,敦賀店,0010,カナカン(株),260507,260507,4901777284364,490177,Ｓ　角瓶　　　　　　　　　　　　　１９２０ＭＬ　,131194,　サントリー角瓶　ペット　１．９２Ｌ,6,0,0,0,26050700310,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000311,0010,敦賀店,0010,カナカン(株),260507,260507,4904230027607,490423,ニッカ　ブラックニッカクリア　　　１８００ＭＬ　,131352,　ニッカ　ブラックニッカクリアブレンド　１．８Ｌ,6,0,0,0,26050700311,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000311,0010,敦賀店,0010,カナカン(株),260507,260507,4904230074342,490423,ニッカ　フロンティア瓶　　　　　　５００ＭＬ　　,131489,　ニッカ　フロンティア　５００ｍｌ,12,0,0,0,26050700312,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000311,0010,敦賀店,0010,カナカン(株),260507,260507,0721059002820,072105,ワイルドターキー　スタンダード　　７００ＭＬ　　,,,12,0,0,0,,,,,NO
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000311,0010,敦賀店,0010,カナカン(株),260507,260507,4901777283923,490177,ジムビーム瓶　　　　　　　　　　　１Ｌ　　　　　,132391,　ジムビーム　ホワイト新　１Ｌ,12,0,0,0,26050700314,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000311,0010,敦賀店,0010,カナカン(株),260507,260507,4901777052871,490177,Ｓ　ＶＯペット　　　　　　　　　　４Ｌ　　　　　,133058,　サントリー　ＶＯ　４Ｌ,4,0,0,0,26050700315,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000311,0010,敦賀店,0010,カナカン(株),260507,260507,4901004039835,490100,アサヒ　生ビール６缶　　　　　　　５００ＭＬＸ６,142104,　アサヒ　アサヒ　生ビール５００ｍｌ,6,0,0,0,26050700316,24,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000317,0010,敦賀店,0010,カナカン(株),260507,260507,4901004006684,490100,オリオン　ドラフト６缶　　　　　　３５０ＭＬＸ６,143114,　沖縄　オリオン　ザ・ドラフト３５０ｍｌ,6,0,0,0,26050700317,72,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000317,0010,敦賀店,0010,カナカン(株),260507,260507,4901777217201,490177,Ｓ　ジョッキ生６缶　　　　　　　　３５０ＭＬＸ６,147045,　サントリー　ジョッキ生　３５０ｍｌ,6,0,0,0,26050700318,48,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000317,0010,敦賀店,0010,カナカン(株),260507,260507,4901777359253,490177,Ｓ　金麦６缶ザラガー　　　　　　　５００ＭＬＸ６,147272,　サントリー　金麦　ザ・ラガー５００ｍｌ,6,0,0,0,26050700319,24,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000317,0010,敦賀店,0010,カナカン(株),260507,260507,4901777367678,490177,Ｓ　無添加おいしいＷ糖質オフ赤　　１８００ＭＬ　,151472,　サントリー　酸化防止剤無添加　糖質３０％オフ　赤　１．８Ｌ,6,0,0,0,26050700320,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000317,0010,敦賀店,0010,カナカン(株),260507,260507,4901777151512,490177,Ｓ　梅酒紙Ｐ　　　　　　　　　　　２Ｌ　　　　　,171095,　サントリー　梅酒パック２Ｌ,6,0,0,0,26050700321,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000317,0010,敦賀店,0010,カナカン(株),260507,260507,4901004015112,490100,アサヒ　樽ハイ倶楽部レモン樽　　　１０Ｌ　　　　,171108,　アサヒ　樽ハイクラブ　レモン　１０Ｌ,1,0,0,0,26050700322,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000323,0010,敦賀店,0010,カナカン(株),260507,260507,7610594455839,761059,カルーア　コーヒーリキュール　　　７００ＭＬ　　,172244,　カルーア　コーヒーリキュール７００ｍｌ,12,0,0,0,26050700323,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000323,0010,敦賀店,0010,カナカン(株),260507,260507,8801048181292,880104,眞露　チャミスルピーチ　　　　　　３６０ＭＬ　　,172401,　眞露　チャミスル　ピーチ３６０ｍｌ,20,0,0,0,26050700324,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000323,0010,敦賀店,0010,カナカン(株),260507,260507,4901777430426,490177,Ｓ　酒場タコハイつぶれ梅６缶　　　３５０ＭＬＸ６,181157,　サントリー　こだわり酒場のタコハイ　つぶれ梅３５０ｍｌ,6,0,0,0,26050700325,24,PIECE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000323,0010,敦賀店,0010,カナカン(株),260507,260507,4901777210493,490177,Ｓ　角ハイボール業務用　　　　　　１６０ＭＬ　　,184074,　サントリー　角ハイボール　業務用１６０ｍｌ缶,30,0,0,0,26050700326,2,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000323,0010,敦賀店,0010,カナカン(株),260507,260507,4904230076049,490423,ニッカ　ブラックニッカＣハイＢ缶　３５０ＭＬ　　,184185,　ニッカ　ブラックニッカ　クリアハイボール３５０ｍｌ,24,0,0,0,26050700327,1,CASE,カナカン(株)酒類　福井営業所,YES
20260508,20260508112151_2026050764193339-20260508112151@FINET.dat,26051000323,0010,敦賀店,0010,カナカン(株),260507,260507,4901777201439,490177,Ｓ　角ハイボール６缶　　　　　　　３５０ＭＬＸ６,184242,　サントリー　角ハイボール缶　３５０ｍｌ,24,0,0,0,26050700328,4,CASE,カナカン(株)酒類　福井営業所,YES
